鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,來源資料夾_,新莊區,房地(土地+建物)+車位,新北市新莊區新豐段1地號等1筆A1棟6樓,17.34,商,Unnamed: 5,Unnamed: 6,1060719,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,Unnamed: 14,151.97,0,0.1,0.2,無,無.1,13560000,89228,坡道平面,26.26,0.3,Unnamed: 26,RPVSMLPKJIMFFBF98CB,SUPER2,Unnamed: 29,來源資料夾
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B1-14F,11.21,商,,,1020812.0,土地1建物1車位1,十四層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,166.64,1.0,1.0,1.0,有,無,15500000.0,103977.0,坡道平面,29.11,1200000.0,,RPSWMLKLJIMFFEF98CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B1-15F,10.26,商,,,1020817.0,土地1建物1車位1,十五層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,154.48,1.0,1.0,1.0,有,無,15760000.0,116934.0,坡道平面,29.11,1100000.0,,RPTWMLKLJIMFFEF09CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B1-16F,9.76,商,,,1020802.0,土地1建物1車位1,十六層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,147.97,1.0,1.0,1.0,有,無,15490000.0,121067.0,坡道平面,29.11,1100000.0,,RPUWMLKLJIMFFEF56CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B1-17F,9.3,商,,,1020802.0,土地1建物1車位1,十七層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,142.3,1.0,1.0,1.0,有,無,14330000.0,116000.0,坡道平面,29.11,1200000.0,,RPVWMLKLJIMFFEF66CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物),新北市淡水區沙崙段588地號B1-18F,8.6,商,,,1020804.0,土地1建物1車位0,十八層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,109.24,1.0,1.0,1.0,有,無,12770000.0,116899.0,,0.0,0.0,,RPWWMLKLJIMFFEF76CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B1-19F,8.76,商,,,1020808.0,土地1建物1車位1,十九層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,135.52,1.0,1.0,1.0,有,無,13350000.0,117000.0,坡道平面,29.11,900000.0,,RPXWMLKLJIMFFEF86CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B1-20F,8.6,商,,,1020912.0,土地1建物1車位1,二十層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.27,1.0,1.0,1.0,有,無,13660000.0,118664.0,坡道平面,29.11,1300000.0,,RPONNLKLJIMFFEF77CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B1-21F,15.03,商,,,1020901.0,土地1建物1車位1,二十一層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,215.09,2.0,2.0,2.0,有,無,22900000.0,115066.0,坡道平面,29.11,1500000.0,,RPPNNLKLJIMFFEF87CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B1-22F,15.2,商,,,1020916.0,土地1建物1車位1,二十二層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,217.08,2.0,2.0,2.0,有,無,23200000.0,115710.0,坡道平面,29.11,1450000.0,,RPQNNLKLJIMFFEF97CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B1-03F,7.6,商,,,1020911.0,土地1建物1車位1,三層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,120.29,1.0,1.0,1.0,有,無,10250000.0,100351.0,坡道平面,29.11,1100000.0,,RPRNNLKLJIMFFEF08CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物),新北市淡水區沙崙段588地號B1-04F,8.55,商,,,1020808.0,土地1建物1車位0,四層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,109.1,1.0,1.0,1.0,有,無,10780000.0,98808.0,,0.0,0.0,,RPSNNLKLJIMFFEF18CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B1-05F,8.76,商,,,1020818.0,土地1建物1車位1,五層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,135.25,1.0,1.0,1.0,有,無,11870000.0,101470.0,坡道平面,29.11,1100000.0,,RPTNNLKLJIMFFEF28CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B1-06F,8.6,商,,,1020811.0,土地1建物1車位1,六層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,133.02,1.0,1.0,1.0,有,無,12310000.0,105957.0,坡道平面,29.11,1300000.0,,RPUNNLKLJIMFFEF38CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物),新北市淡水區沙崙段588地號B1-07F,8.22,商,,,1020802.0,土地1建物1車位0,七層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,104.71,1.0,1.0,1.0,有,無,11150000.0,106485.0,,0.0,0.0,,RPVNNLKLJIMFFEF48CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物),新北市淡水區沙崙段588地號B1-08F,8.55,商,,,1020805.0,土地1建物1車位0,八層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,108.75,1.0,1.0,1.0,有,無,11670000.0,107310.0,,0.0,0.0,,RPWNNLKLJIMFFEF58CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物),新北市淡水區沙崙段588地號B1-09F,8.76,商,,,1020805.0,土地1建物1車位0,九層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,111.7,1.0,1.0,1.0,有,無,12100000.0,108326.0,,0.0,0.0,,RPXNNLKLJIMFFEF68CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B1-10F,9.43,商,,,1020809.0,土地1建物1車位1,十層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,143.97,1.0,1.0,1.0,有,無,13490000.0,108741.0,坡道平面,29.11,1000000.0,,RPOONLKLJIMFFEF87CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B1-11F,9.88,商,,,1020809.0,土地1建物1車位1,十一層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,149.67,1.0,1.0,1.0,有,無,14950000.0,113222.0,坡道平面,29.11,1300000.0,,RPPONLKLJIMFFEF97CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B1-12F,10.38,商,,,1020817.0,土地1建物1車位1,十二層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,155.89,1.0,1.0,1.0,有,無,15790000.0,114292.0,坡道平面,29.11,1300000.0,,RPQONLKLJIMFFEF08CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物),新北市淡水區沙崙段588地號B2-02F,7.97,商,,,1021024.0,土地1建物1車位0,二層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,101.58,1.0,1.0,1.0,有,無,11510000.0,113310.0,,0.0,0.0,,RPRONLKLJIMFFEF18CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B2-03F,8.18,商,,,1020913.0,土地1建物1車位1,三層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,127.9,1.0,1.0,1.0,有,無,12800000.0,116409.0,坡道平面,29.11,1300000.0,,RPSONLKLJIMFFEF28CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物),新北市淡水區沙崙段588地號B2-04F,7.6,商,,,1020818.0,土地1建物1車位0,四層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,96.94,1.0,1.0,1.0,有,無,10980000.0,113266.0,,0.0,0.0,,RPTONLKLJIMFFEF38CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B2-05F,7.68,商,,,1020823.0,土地1建物1車位1,五層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,121.84,1.0,1.0,1.0,有,無,10940000.0,106115.0,坡道平面,29.11,1100000.0,,RPUONLKLJIMFFEF48CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B2-06F,7.81,商,,,1020814.0,土地1建物1車位1,六層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,122.96,1.0,1.0,1.0,有,無,11340000.0,110709.0,坡道平面,29.11,950000.0,,RPVONLKLJIMFFEF58CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B2-07F,7.93,商,,,1020926.0,土地1建物1車位1,七層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,124.63,1.0,1.0,1.0,有,無,11270000.0,107517.0,坡道平面,29.11,1000000.0,,RPWONLKLJIMFFEF68CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B2-08F,7.93,商,,,1020809.0,土地1建物1車位1,八層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,124.99,1.0,1.0,1.0,有,無,11400000.0,108469.0,坡道平面,29.11,1000000.0,,RPXONLKLJIMFFEF78CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物),新北市淡水區沙崙段588地號B2-09F,7.64,商,,,1020811.0,土地1建物1車位0,九層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,97.45,1.0,1.0,1.0,有,無,11330000.0,116265.0,,0.0,0.0,,RPOPNLKLJIMFFEF97CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B2-10F,8.1,商,,,1020806.0,土地1建物1車位1,十層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,126.76,1.0,1.0,1.0,有,無,12450000.0,114183.0,坡道平面,29.11,1300000.0,,RPPPNLKLJIMFFEF08CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B2-11F,8.06,商,,,1021111.0,土地1建物1車位1,十一層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,126.48,1.0,1.0,1.0,有,無,11400000.0,107836.0,坡道平面,29.11,900000.0,,RPQPNLKLJIMFFEF18CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B2-12F,7.85,商,,,1020809.0,土地1建物1車位1,十二層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,112.06,1.0,1.0,1.0,有,無,11950000.0,112809.0,坡道機械,14.55,950000.0,,RPRPNLKLJIMFFEF28CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B2-13F,8.22,商,,,1020801.0,土地1建物1車位1,十三層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,128.25,1.0,1.0,1.0,有,無,11590000.0,104801.0,坡道平面,29.11,1200000.0,,RPSPNLKLJIMFFEF38CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B2-14F,5.77,商,,,1020805.0,土地1建物1車位1,十四層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,97.37,1.0,1.0,1.0,有,無,8160000.0,104893.0,坡道平面,29.11,1000000.0,,RPTPNLKLJIMFFEF48CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B2-16F,8.22,商,,,1020807.0,土地1建物1車位1,十六層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,128.61,1.0,1.0,1.0,有,無,14100000.0,128643.0,坡道平面,29.11,1300000.0,,RPUPNLKLJIMFFEF58CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B2-17F,7.93,商,,,1020826.0,土地1建物1車位1,十七層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,112.85,1.0,1.0,1.0,有,無,14150000.0,135300.0,坡道機械,14.55,850000.0,,RPVPNLKLJIMFFEF68CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B2-18F,7.76,商,,,1020826.0,土地1建物1車位1,十八層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,110.51,1.0,1.0,1.0,有,無,12130000.0,117549.0,坡道機械,14.55,850000.0,,RPWPNLKLJIMFFEF78CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B2-19F,7.56,商,,,1020811.0,土地1建物1車位1,十九層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,107.86,1.0,1.0,1.0,有,無,13750000.0,137177.0,坡道機械,14.55,950000.0,,RPXPNLKLJIMFFEF88CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B2-21F,8.01,商,,,1020811.0,土地1建物1車位1,二十一層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,125.79,1.0,1.0,1.0,有,無,13460000.0,127844.0,坡道平面,29.11,1100000.0,,RPOQNLKLJIMFFEF08CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B2-22F,8.14,商,,,1020831.0,土地1建物1車位1,二十二層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.34,1.0,1.0,1.0,有,無,13620000.0,125420.0,坡道平面,29.11,1300000.0,,RPPQNLKLJIMFFEF18CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B2-15F,8.26,商,,,1030725.0,土地1建物1車位1,十五層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,128.97,1.0,1.0,1.0,有,無,15180000.0,138494.0,坡道平面,29.11,1350000.0,,RPQQNLKLJIMFFEF28CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B2-23F,8.22,商,,,1030324.0,土地1建物1車位1,二十三層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.33,1.0,1.0,1.0,有,無,13590000.0,126890.0,坡道平面,29.11,1000000.0,,RPRQNLKLJIMFFEF38CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B2-24F,7.97,商,,,1021007.0,土地1建物1車位1,二十四層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.4,1.0,1.0,1.0,有,無,15000000.0,143146.0,坡道機械,14.55,850000.0,,RPSQNLKLJIMFFEF48CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B2-25F,8.14,商,,,1021027.0,土地1建物1車位1,二十五層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.63,1.0,1.0,1.0,有,無,15750000.0,145148.0,坡道平面,29.11,1450000.0,,RPTQNLKLJIMFFEF58CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B2-26F,7.85,商,,,1020903.0,土地1建物1車位1,二十六層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.06,1.0,1.0,1.0,有,無,15330000.0,147472.0,坡道機械,14.55,950000.0,,RPUQNLKLJIMFFEF68CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B2-27F,8.1,商,,,1020907.0,土地1建物1車位1,二十七層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.96,1.0,1.0,1.0,有,無,15700000.0,147164.0,坡道平面,29.11,1300000.0,,RPVQNLKLJIMFFEF78CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B2-28F,8.01,商,,,1021118.0,土地1建物1車位1,二十八層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.65,1.0,1.0,1.0,有,無,15830000.0,152170.0,坡道機械,14.55,750000.0,,RPWQNLKLJIMFFEF88CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B2-29F,8.51,商,,,1020826.0,土地1建物1車位1,二十九層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.32,1.0,1.0,1.0,有,無,14800000.0,130801.0,坡道平面,29.11,1300000.0,,RPXQNLKLJIMFFEF98CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B3-02F,7.72,商,,,1020819.0,土地1建物1車位1,二層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,121.88,1.0,1.0,1.0,有,無,10250000.0,96475.0,坡道平面,29.11,1300000.0,,RPORNLKLJIMFFEF18CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B3-03F,7.72,商,,,1020819.0,土地1建物1車位1,三層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,122.31,1.0,1.0,1.0,有,無,10150000.0,97103.0,坡道平面,29.11,1100000.0,,RPPRNLKLJIMFFEF28CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物),新北市淡水區沙崙段588地號B3-04F,8.93,商,,,1020804.0,土地1建物1車位0,四層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,113.76,1.0,1.0,1.0,有,無,10990000.0,96607.0,,0.0,0.0,,RPRRNLKLJIMFFEF48CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物),新北市淡水區沙崙段588地號B3-05F,8.8,商,,,1020808.0,土地1建物1車位0,五層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,112.3,1.0,1.0,1.0,有,無,11050000.0,98397.0,,0.0,0.0,,RPSRNLKLJIMFFEF58CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物),新北市淡水區沙崙段588地號B3-06F,8.84,商,,,1030401.0,土地1建物1車位0,六層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,112.73,1.0,1.0,1.0,有,無,13000000.0,115320.0,,0.0,0.0,,RPTRNLKLJIMFFEF68CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B3-07F,9.38,商,,,1020808.0,土地1建物1車位1,七層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,143.15,1.0,1.0,1.0,有,無,12750000.0,103034.0,坡道平面,29.11,1000000.0,,RPURNLKLJIMFFEF78CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B3-08F,9.38,商,,,1020902.0,土地1建物1車位1,八層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,143.28,1.0,1.0,1.0,有,無,14650000.0,116931.0,坡道平面,29.11,1300000.0,,RPVRNLKLJIMFFEF88CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B3-09F,9.34,商,,,1020801.0,土地1建物1車位1,九層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,142.72,1.0,1.0,1.0,有,無,13200000.0,105625.0,坡道平面,29.11,1200000.0,,RPWRNLKLJIMFFEF98CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物),新北市淡水區沙崙段588地號B3-10F,8.97,商,,,1020825.0,土地1建物1車位0,十層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,113.97,1.0,1.0,1.0,有,無,13500000.0,118452.0,,0.0,0.0,,RPXRNLKLJIMFFEF09CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B3-11F,9.05,商,,,1020802.0,土地1建物1車位1,十一層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,127.22,1.0,1.0,1.0,有,無,13730000.0,113429.0,坡道機械,14.55,950000.0,,RPOSNLKLJIMFFEF28CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B3-13F,8.97,商,,,1020909.0,土地1建物1車位1,十三層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,137.79,1.0,1.0,1.0,有,無,11800000.0,99374.0,坡道平面,29.11,1000000.0,,RPPSNLKLJIMFFEF38CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B3-15F,8.89,商,,,1020826.0,土地1建物1車位1,十五層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,137.03,1.0,1.0,1.0,有,無,12580000.0,107302.0,坡道平面,29.11,1000000.0,,RPQSNLKLJIMFFEF48CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B3-16F,8.97,商,,,1020801.0,土地1建物1車位1,十六層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,137.74,1.0,1.0,1.0,有,無,13380000.0,111203.0,坡道平面,29.11,1300000.0,,RPRSNLKLJIMFFEF58CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B3-17F,8.97,商,,,1020809.0,土地1建物1車位1,十七層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,138.0,1.0,1.0,1.0,有,無,13220000.0,112223.0,坡道平面,29.11,1000000.0,,RPSSNLKLJIMFFEF68CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B3-18F,9.05,商,,,1020805.0,土地1建物1車位1,十八層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,139.15,1.0,1.0,1.0,有,無,14600000.0,122683.0,坡道平面,29.11,1100000.0,,RPTSNLKLJIMFFEF78CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B3-19F,9.34,商,,,1020803.0,土地1建物1車位1,十九層,29.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,142.74,1.0,1.0,1.0,有,無,15470000.0,123823.0,坡道平面,29.11,1400000.0,,RPUSNLKLJIMFFEF88CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B3-20F,9.72,商,,,1020806.0,土地1建物1車位1,二十層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.4,1.0,1.0,1.0,有,無,15080000.0,115648.0,坡道平面,29.11,1400000.0,,RPVSNLKLJIMFFEF98CB,一森原,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡水區,房地(土地+建物)+車位,新北市淡水區沙崙段588地號B3-22F,16.53,商,,,1030330.0,土地1建物1車位1,二十二層,29.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,234.25,2.0,2.0,2.0,有,無,26300000.0,121868.0,坡道平面,29.11,1300000.0,,RPWSNLKLJIMFFEF09CB,一森原,,106_05
