鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,來源資料夾_,信義區,房地(土地+建物)+車位,臺北市信義區吳興街600巷76弄,26.13,住,Unnamed: 5,Unnamed: 6,1040224,土地4建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,Unnamed: 14,182.23,3,1,2,有,無,37090000,229487,坡道平面,32.81,2800000,Unnamed: 26,RPOOMLOLJIMFFDA57CB,東騰藍,Unnamed: 29,來源資料夾
北投區,房地(土地+建物),臺北市北投區三合街一段82巷58號九樓,51.29,住,,,1030730.0,土地1建物1車位0,九層,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,254.86,3.0,2.0,2.0,有,無,68160000.0,267441.0,,0.0,0.0,,RPORMLPJOHMFFEA28CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段82巷58之1號三樓,38.42,住,,,1030319.0,土地1建物1車位2,三層,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,271.44,3.0,2.0,2.0,有,無,48100000.0,227683.0,坡道平面,83.02,5200000.0,,RPPNMLQJOHMFFEA08CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
萬華區,房地(土地+建物)+車位,臺北市萬華區開封街二段69號A棟,7.33,商,,,1060121.0,土地1建物1車位1,九層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,69.11,1.0,1.0,1.0,有,無,13180000.0,190710.0,升降機械,16.29,0.0,,RPSNMLLJPHMFFBA77DB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
萬華區,房地(土地+建物)+車位,臺北市萬華區開封街二段69號A棟,8.26,商,,,1060121.0,土地1建物1車位1,七層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,77.92,2.0,1.0,1.0,有,無,14900000.0,191222.0,升降機械,16.29,0.0,,RPTNMLLJPHMFFBA87DB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
萬華區,房地(土地+建物)+車位,臺北市萬華區開封街二段69號B棟,9.21,商,,,1060228.0,土地1建物1車位1,五層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,86.93,2.0,1.0,1.0,有,無,14630000.0,168296.0,升降機械,16.29,0.0,,RPWNMLLJPHMFFBA18DB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
萬華區,房地(土地+建物)+車位,臺北市萬華區開封街二段69號B棟,9.21,商,,,1060306.0,土地1建物1車位1,四層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,86.93,2.0,1.0,1.0,有,無,14070000.0,161854.0,升降機械,16.29,0.0,,RPXNMLLJPHMFFBA28DB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
萬華區,房地(土地+建物)+車位,臺北市萬華區開封街二段69號B棟,9.21,商,,,1060311.0,土地1建物1車位1,二層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,86.93,2.0,1.0,1.0,有,無,13880000.0,159669.0,升降機械,16.29,0.0,,RPOOMLLJPHMFFBA47DB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
萬華區,房地(土地+建物)+車位,臺北市萬華區開封街二段69號C棟,7.1,商,,,1060317.0,土地1建物1車位1,六層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.86,1.0,1.0,1.0,有,無,12480000.0,186659.0,升降機械,16.29,0.0,,RPPOMLLJPHMFFBA57DB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
萬華區,房地(土地+建物)+車位,臺北市萬華區開封街二段69號C棟,7.1,商,,,1060526.0,土地1建物1車位1,七層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.86,1.0,1.0,1.0,有,無,12550000.0,187706.0,升降機械,16.29,0.0,,RPQOMLLJPHMFFBA67DB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
萬華區,房地(土地+建物)+車位,臺北市萬華區開封街二段69號C棟,7.1,商,,,1060527.0,土地1建物1車位1,八層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.86,1.0,1.0,1.0,有,無,13380000.0,200120.0,升降機械,16.29,0.0,,RPROMLLJPHMFFBA77DB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
萬華區,房地(土地+建物)+車位,臺北市萬華區開封街二段69號C棟,6.74,商,,,1060506.0,土地1建物1車位1,九層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,63.41,1.0,1.0,1.0,有,無,13020000.0,205330.0,升降機械,16.29,0.0,,RPSOMLLJPHMFFBA87DB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
萬華區,房地(土地+建物),臺北市萬華區開封街二段69號C棟,7.08,商,,,1060315.0,土地1建物1車位0,五層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.86,1.0,1.0,1.0,有,無,10300000.0,154053.0,,0.0,0.0,,RPTOMLLJPHMFFBA97DB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區大安段二小段297-0地號A1-10F,5.07,商,,,1060206.0,土地1建物1車位1,十層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,65.59,1.0,1.0,1.0,有,無,21530000.0,331600.0,坡道機械,7.9,2400000.0,,RPWNMLKKPHMFFFA48CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物),臺北市大安區大安段二小段297-0地號B-10F,4.96,商,,,1060206.0,土地1建物1車位0,十層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,56.91,1.0,1.0,1.0,有,無,18840000.0,331049.0,,0.0,0.0,,RPXNMLKKPHMFFFA58CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物),臺北市大安區大安段二小段297-0地號C-7F,3.25,商,,,1060206.0,土地1建物1車位0,七層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,36.66,1.0,0.0,1.0,有,無,12800000.0,349154.0,,0.0,0.0,,RPPOMLKKPHMFFFA87CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區大安段二小段297-0地號A-9F,5.07,商,,,1060214.0,土地1建物1車位1,九層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,65.7,1.0,1.0,1.0,有,無,22220000.0,342907.0,升降機械,7.9,2400000.0,,RPTOMLKKPHMFFFA28CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物),臺北市大安區大安段二小段297-0地號B-9F,4.96,商,,,1060219.0,土地1建物1車位0,九層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,56.91,1.0,1.0,1.0,有,無,19380000.0,340538.0,,0.0,0.0,,RPUOMLKKPHMFFFA38CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物),臺北市大安區大安段二小段297-0地號C-9F,3.27,商,,,1060219.0,土地1建物1車位0,九層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,36.73,1.0,0.0,1.0,有,無,12380000.0,337054.0,,0.0,0.0,,RPPNMLLKPHMFFFA87CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物),臺北市大安區大安段二小段297-0地號B-15F,4.96,商,,,1060220.0,土地1建物1車位0,十五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,56.91,1.0,1.0,1.0,有,無,19980000.0,351081.0,,0.0,0.0,,RPQNMLLKPHMFFFA97CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區大安段二小段297-0地號D-8F,6.05,商,,,1060223.0,土地1建物1車位1,八層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,78.08,1.0,1.0,1.0,有,無,25700000.0,332003.0,升降機械,7.9,2400000.0,,RPSNMLLKPHMFFFA18CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區大安段二小段297-0地號D-10F,6.1,商,,,1060223.0,土地1建物1車位1,十層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,77.99,1.0,1.0,1.0,有,無,26400000.0,342417.0,升降機械,7.9,2400000.0,,RPUNMLLKPHMFFFA38CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物),臺北市大安區大安段二小段297-0地號C-8F,3.25,商,,,1060225.0,土地1建物1車位0,八層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,36.66,1.0,0.0,1.0,有,無,12580000.0,343153.0,,0.0,0.0,,RPVNMLLKPHMFFFA48CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物),臺北市大安區大安段二小段297-0地號C-11F,3.25,商,,,1060311.0,土地1建物1車位0,十一層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,36.66,1.0,0.0,1.0,有,無,13180000.0,359520.0,,0.0,0.0,,RPWNMLLKPHMFFFA58CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物),臺北市大安區大安段二小段297-0地號C-10F,3.25,商,,,1060311.0,土地1建物1車位0,十層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,36.66,1.0,0.0,1.0,有,無,13180000.0,359520.0,,0.0,0.0,,RPXNMLLKPHMFFFA68CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區大安段二小段297-0地號B-11F,4.99,商,,,1060311.0,土地1建物1車位1,十一層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,64.81,1.0,1.0,1.0,有,無,22540000.0,353892.0,升降機械,7.9,2400000.0,,RPOOMLLKPHMFFFA87CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物),臺北市大安區大安段二小段297-0地號C-6F,3.25,商,,,1060314.0,土地1建物1車位0,六層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,36.66,1.0,0.0,1.0,有,無,12450000.0,339607.0,,0.0,0.0,,RPROMLLKPHMFFFA18CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區大安段二小段297-0地號B-7F,4.99,商,,,1060312.0,土地1建物1車位1,七層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,64.81,1.0,1.0,1.0,有,無,21950000.0,343525.0,升降機械,7.9,2400000.0,,RPUOMLLKPHMFFFA48CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區大安段二小段297-0地號A-8F,5.25,商,,,1060326.0,土地1建物1車位1,八層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,67.15,1.0,1.0,1.0,有,無,22450000.0,338397.0,升降機械,7.9,2400000.0,,RPVOMLLKPHMFFFA58CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物),臺北市大安區大安段二小段297-0地號B-8F,4.96,商,,,1060326.0,土地1建物1車位0,八層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,56.91,1.0,1.0,1.0,有,無,19200000.0,337375.0,,0.0,0.0,,RPOPMLLKPHMFFFA97CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物),臺北市大安區大安段二小段297-0地號C-12F,3.25,商,,,1060327.0,土地1建物1車位0,十二層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,36.66,1.0,0.0,1.0,有,無,12680000.0,345881.0,,0.0,0.0,,RPQPMLLKPHMFFFA18CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區大安段二小段297-0地號D-9F,6.1,商,,,1060418.0,土地1建物1車位1,九層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,78.26,1.0,1.0,1.0,有,無,26200000.0,338260.0,升降機械,7.9,2400000.0,,RPQNMLMKPHMFFFA08CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區大安段二小段297-0地號A-12F,5.07,商,,,1060511.0,土地1建物1車位1,十二層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,65.59,1.0,1.0,1.0,有,無,22280000.0,344600.0,升降機械,7.9,2400000.0,,RPTNMLMKPHMFFFA38CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物),臺北市大安區大安段二小段297-0地號A-15F,5.23,商,,,1060220.0,土地1建物1車位0,十五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,59.25,1.0,1.0,1.0,有,無,20940000.0,353418.0,,0.0,0.0,,RPUNMLMKPHMFFFA48CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物),臺北市大安區大安段二小段297-0地號C-3F,3.27,商,,,1060610.0,土地1建物1車位0,三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,36.73,1.0,0.0,1.0,有,無,12300000.0,334876.0,,0.0,0.0,,RPVNMLMKPHMFFFA58CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段82巷58之1號四樓,38.42,住,,,1030406.0,土地1建物1車位2,四層,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,260.02,3.0,2.0,2.0,有,無,47580000.0,225985.0,坡道平面,71.6,5000000.0,,RPQOMLRKPHMFFEA58CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段82巷58號四樓,50.73,住,,,1030705.0,土地1建物1車位2,四層,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,332.48,3.0,2.0,2.0,有,無,60200000.0,220877.0,坡道平面,83.02,5100000.0,,RPROMLRKPHMFFEA68CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物),臺北市大安區大安段二小段297-0地號C-5F,3.25,商,,,1060414.0,土地1建物1車位0,五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,36.66,1.0,0.0,1.0,有,無,12480000.0,340426.0,,0.0,0.0,,RPVNMLKLPHMFFFA48CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號A戶20樓,17.45,住,,,1020613.0,土地2建物1車位2,二十層,25.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,252.23,4.0,2.0,2.0,有,無,82880000.0,423475.0,坡道平面,69.74,5600000.0,,RPTOMLRLRHMFFFA66CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號A戶25樓,21.18,住,,,1020418.0,土地2建物1車位3,二十五層,25.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,309.6,3.0,2.0,3.0,有,無,112800000.0,466214.0,坡道平面,87.17,9100000.0,,RPUOMLRLRHMFFFA76CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號B戶8樓,14.37,住,,,1020307.0,土地2建物1車位2,八層,25.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,216.55,4.0,2.0,2.0,有,無,66870000.0,415980.0,坡道平面,69.74,5800000.0,,RPRNMLSLRHMFFFA09CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號B戶18樓,16.9,住,,,1020316.0,土地2建物1車位2,十八層,25.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,252.23,4.0,2.0,2.0,有,無,82880000.0,432243.0,坡道平面,69.74,4000000.0,,RPSNMLSLRHMFFFA56CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號B戶20樓,17.45,住,,,1020613.0,土地2建物1車位2,二十層,25.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,252.23,4.0,2.0,2.0,有,無,83880000.0,423475.0,坡道平面,69.74,6600000.0,,RPTNMLSLRHMFFFA66CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號B戶22樓,17.45,住,,,1020613.0,土地2建物1車位2,二十二層,25.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,252.23,4.0,2.0,2.0,有,無,85790000.0,429558.0,坡道平面,69.74,7400000.0,,RPOOMLSLRHMFFFA88CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號B戶23樓,17.45,住,,,1020610.0,土地2建物1車位2,二十三層,25.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,252.23,4.0,2.0,2.0,有,無,90000000.0,453723.0,坡道平面,69.74,7200000.0,,RPPOMLSLRHMFFFA98CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號B戶24樓,17.45,住,,,1020613.0,土地2建物1車位2,二十四層,25.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,252.23,4.0,2.0,2.0,有,無,90560000.0,456792.0,坡道平面,69.74,7200000.0,,RPQOMLSLRHMFFFA09CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號B戶25樓,21.04,住,,,1020331.0,土地2建物1車位3,二十五層,25.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,307.13,3.0,2.0,3.0,有,無,111400000.0,468722.0,坡道平面,87.17,8300000.0,,RPSOMLSLRHMFFFA66CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號C戶2樓,16.68,住,,,1020428.0,土地2建物1車位2,二層,25.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,226.12,4.0,2.0,2.0,有,無,67680000.0,372109.0,坡道平面,52.3,3000000.0,,RPTOMLSLRHMFFFA76CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號C戶7樓,15.74,住,,,1020305.0,土地2建物1車位2,七層,25.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,231.36,4.0,2.0,2.0,有,無,70000000.0,403415.0,坡道平面,69.74,4800000.0,,RPVOMLSLRHMFFFA96CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號C戶17樓,19.71,住,,,1020303.0,土地2建物1車位3,十七層,25.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,291.82,4.0,2.0,2.0,有,無,100280000.0,455314.0,坡道平面,87.17,7100000.0,,RPWOMLSLRHMFFFA07CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號C戶20樓,19.71,住,,,1020303.0,土地2建物1車位3,二十層,25.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,291.82,4.0,2.0,2.0,有,無,102600000.0,459809.0,坡道平面,87.17,8500000.0,,RPXOMLSLRHMFFFA17CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號C戶21樓,19.89,住,,,1020523.0,土地2建物1車位3,二十一層,25.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,309.26,4.0,2.0,2.0,有,無,95070000.0,423504.0,坡道平面,104.61,8400000.0,,RPOPMLSLRHMFFFA98CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號C戶22樓,19.52,住,,,1020527.0,土地2建物1車位2,二十二層,25.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,274.39,4.0,2.0,2.0,有,無,98180000.0,442609.0,坡道平面,69.74,7600000.0,,RPPPMLSLRHMFFFA09CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號C戶23樓,19.52,住,,,1020520.0,土地2建物1車位2,二十三層,25.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,274.39,4.0,2.0,2.0,有,無,97000000.0,437821.0,坡道平面,69.74,7400000.0,,RPQPMLSLRHMFFFA56CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號C戶24樓,19.52,住,,,1020627.0,土地2建物1車位1,二十四層,25.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,222.08,4.0,2.0,2.0,有,無,94000000.0,451991.0,升降機械,17.43,1500000.0,,RPSPMLSLRHMFFFA76CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號D戶23樓,19.52,住,,,1020430.0,土地2建物1車位2,二十三層,25.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,274.39,4.0,2.0,2.0,有,無,93280000.0,438700.0,坡道平面,69.74,3500000.0,,RPTPMLSLRHMFFFA86CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號F戶3樓,9.53,住,,,1020321.0,土地2建物1車位1,三層,25.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,148.87,3.0,2.0,1.0,有,無,42080000.0,391219.0,坡道平面,52.3,4300000.0,,RPUPMLSLRHMFFFA96CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號F戶6樓,9.34,住,,,1020412.0,土地2建物1車位1,六層,25.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,131.44,3.0,2.0,1.0,有,無,37440000.0,369059.0,坡道平面,34.87,1800000.0,,RPVPMLSLRHMFFFA07CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號F戶12樓,9.34,住,,,1020313.0,土地2建物1車位1,十二層,25.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,131.44,3.0,2.0,1.0,有,無,42700000.0,421456.0,坡道平面,34.87,2000000.0,,RPWPMLSLRHMFFFA17CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路三段,42.69,住,,,1021115.0,土地1建物1車位2,八層,19.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,334.21,3.0,2.0,2.0,有,無,71800000.0,246056.0,坡道平面,63.54,5200000.0,,RPQOMLRLIIMFFCA87CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路三段,35.18,住,,,1021019.0,土地1建物1車位2,十二層,19.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,289.81,3.0,2.0,2.0,有,無,62000000.0,251469.0,坡道平面,63.54,5100000.0,,RPROMLRLIIMFFCA97CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路三段,35.18,住,,,1030127.0,土地1建物1車位2,十九層,19.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,285.39,3.0,2.0,2.0,有,無,66300000.0,270915.0,坡道平面,59.12,5000000.0,,RPSOMLRLIIMFFCA08CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路三段,35.97,住,,,1030331.0,土地1建物1車位2,五層,19.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,283.98,3.0,2.0,2.0,有,無,55950000.0,228364.0,坡道平面,59.12,4600000.0,,RPTOMLRLIIMFFCA18CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路三段,42.69,住,,,1030416.0,土地1建物1車位2,四層,19.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,329.79,3.0,2.0,2.0,有,無,67000000.0,230539.0,坡道平面,59.12,4600000.0,,RPUOMLRLIIMFFCA28CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路三段,32.02,住,,,1021015.0,土地1建物1車位3,四層,19.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,287.54,3.0,2.0,2.0,有,無,56000000.0,244123.0,坡道平面,88.05,7300000.0,,RPVOMLRLIIMFFCA38CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
