鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,來源資料夾_,桃園區,房地(土地+建物),桃園市桃園區中山路1308巷320弄2號背面 A1-01F,22.51,住,Unnamed: 5,Unnamed: 6,1051216,土地1建物1車位0,一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,Unnamed: 14,88.99,0,0.1,0.2,無,無.1,5780000,64951,Unnamed: 23,0.0,0.3,Unnamed: 26,RPPPMLSLJIMFFAH58CB,鴻築微美,Unnamed: 29,來源資料夾
楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街379巷2號對面 C1-04F,24.73,住,,,1060302.0,土地2建物1車位1,四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.26,3.0,2.0,2.0,有,無,6200000.0,38148.0,坡道平面,33.88,1150000.0,,RPWNMLRLIIMFFDH56CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街379巷2號對面 C1-05F,24.73,住,,,1060206.0,土地2建物1車位1,五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.36,3.0,2.0,2.0,有,無,6330000.0,39507.0,坡道平面,35.98,1100000.0,,RPXNMLRLIIMFFDH66CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街379巷2號對面 C1-06F,24.73,住,,,1050703.0,土地2建物1車位1,六層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.36,3.0,2.0,2.0,有,無,6500000.0,40414.0,坡道平面,35.98,1150000.0,,RPOOMLRLIIMFFDH48CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街379巷2號對面 C1-07F,24.73,住,,,1060629.0,土地2建物1車位1,七層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.36,3.0,2.0,2.0,有,無,6600000.0,41169.0,坡道平面,35.98,1150000.0,,RPPOMLRLIIMFFDH58CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街379巷2號對面 C1-08F,24.73,住,,,1050731.0,土地2建物1車位1,八層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.36,3.0,2.0,2.0,有,無,6530000.0,41018.0,坡道平面,35.98,1100000.0,,RPQOMLRLIIMFFDH68CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街379巷2號對面 C1-10F,24.73,住,,,1050805.0,土地2建物1車位1,十層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.36,3.0,2.0,2.0,有,無,6550000.0,41169.0,坡道平面,35.98,1100000.0,,RPOPMLRLIIMFFDH58CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街379巷2號對面 C1-11F,24.73,住,,,1051003.0,土地2建物1車位1,十一層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.36,3.0,2.0,2.0,有,無,6470000.0,40943.0,坡道平面,35.98,1050000.0,,RPPPMLRLIIMFFDH68CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街379巷2號對面 C1-12F,24.73,住,,,1050926.0,土地2建物1車位1,十二層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.36,3.0,2.0,2.0,有,無,6420000.0,40943.0,坡道平面,35.98,1000000.0,,RPQPMLRLIIMFFDH78CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街379巷2號對面 C1-14F,24.73,住,,,1060616.0,土地2建物1車位1,十四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.36,3.0,2.0,2.0,有,無,6600000.0,40414.0,坡道平面,35.98,1250000.0,,RPRPMLRLIIMFFDH88CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街379巷2號對面 C2-06F,24.11,住,,,1060302.0,土地2建物1車位1,六層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,162.95,3.0,2.0,2.0,有,無,6300000.0,40676.0,坡道平面,33.88,1050000.0,,RPUPMLRLIIMFFDH56CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街379巷2號對面 C2-04F,24.11,住,,,1060514.0,土地2建物1車位1,四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,165.05,3.0,2.0,2.0,有,無,6120000.0,38894.0,坡道平面,35.98,1100000.0,,RPVPMLRLIIMFFDH66CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街379巷2號對面 C2-05F,24.11,住,,,1051116.0,土地2建物1車位1,五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,165.05,3.0,2.0,2.0,有,無,6250000.0,40288.0,坡道平面,35.98,1050000.0,,RPWPMLRLIIMFFDH76CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街379巷2號對面 C2-07F,24.11,住,,,1060228.0,土地2建物1車位1,七層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,165.05,3.0,2.0,2.0,有,無,6480000.0,41683.0,坡道平面,35.98,1100000.0,,RPXPMLRLIIMFFDH86CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街379巷2號對面 C2-08F,24.11,住,,,1051010.0,土地2建物1車位1,八層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,165.05,3.0,2.0,2.0,有,無,6470000.0,41605.0,坡道平面,35.98,1100000.0,,RPOQMLRLIIMFFDH68CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街379巷2號對面 C2-10F,24.11,住,,,1060423.0,土地2建物1車位1,十層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,165.05,3.0,2.0,2.0,有,無,6480000.0,41683.0,坡道平面,35.98,1100000.0,,RPPQMLRLIIMFFDH78CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街379巷2號對面 C2-14F,24.11,住,,,1060123.0,土地2建物1車位1,十四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,165.05,3.0,2.0,2.0,有,無,6500000.0,41450.0,坡道平面,35.98,1150000.0,,RPRQMLRLIIMFFDH98CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街379巷2號對面 D1-04F,24.5,住,,,1060609.0,土地2建物1車位1,四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.94,3.0,2.0,2.0,有,無,6200000.0,37953.0,坡道平面,33.88,1150000.0,,RPSQMLRLIIMFFDH09CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街379巷2號對面 D1-06F,24.5,住,,,1060317.0,土地2建物1車位1,六層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.04,3.0,2.0,2.0,有,無,6500000.0,40583.0,坡道平面,35.98,1100000.0,,RPUQMLRLIIMFFDH66CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街379巷2號對面 D1-09F,24.5,住,,,1060515.0,土地2建物1車位1,九層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.04,3.0,2.0,2.0,有,無,6680000.0,40809.0,坡道平面,35.98,1250000.0,,RPVQMLRLIIMFFDH76CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街379巷2號對面 D2-08F,19.56,住,,,1041123.0,土地2建物1車位1,八層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.99,2.0,2.0,1.0,有,無,5450000.0,41506.0,坡道平面,35.98,1050000.0,,RPWQMLRLIIMFFDH86CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街379巷2號對面 D2-09F,19.56,住,,,1060618.0,土地2建物1車位1,九層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.99,2.0,2.0,1.0,有,無,5300000.0,38676.0,坡道平面,35.98,1200000.0,,RPXQMLRLIIMFFDH96CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街379巷2號對面 D2-12F,19.56,住,,,1050726.0,土地2建物1車位1,十二層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.99,2.0,2.0,1.0,有,無,5350000.0,40091.0,坡道平面,35.98,1100000.0,,RPORMLRLIIMFFDH78CB,106_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桃園區,房地(土地+建物)+車位,桃園市桃園區中山路1308巷320弄2號背面 A1-05F,25.34,住,,,1051021.0,土地1建物1車位1,五層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.27,2.0,2.0,1.0,有,無,6500000.0,50873.0,坡道平面,33.02,1400000.0,,RPQPMLSLJIMFFAH68CB,鴻築微美,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桃園區,房地(土地+建物)+車位,桃園市桃園區中山路1308巷320弄2號背面 A1-06F,25.34,住,,,1051118.0,土地1建物1車位1,六層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.27,2.0,2.0,1.0,有,無,6400000.0,49875.0,坡道平面,33.02,1400000.0,,RPRPMLSLJIMFFAH78CB,鴻築微美,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桃園區,房地(土地+建物)+車位,桃園市桃園區中山路1308巷320弄2號背面 A1-07F,25.34,住,,,1060126.0,土地1建物1車位1,七層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.27,2.0,2.0,1.0,有,無,6550000.0,51870.0,坡道平面,33.02,1350000.0,,RPSPMLSLJIMFFAH88CB,鴻築微美,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桃園區,房地(土地+建物)+車位,桃園市桃園區中山路1308巷320弄2號背面 A1-10F,25.34,住,,,1051202.0,土地1建物1車位1,十層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.27,2.0,2.0,1.0,有,無,6530000.0,51172.0,坡道平面,33.02,1400000.0,,RPTPMLSLJIMFFAH98CB,鴻築微美,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桃園區,房地(土地+建物)+車位,桃園市桃園區中山路1308巷320弄2號背面 A1-11F,25.34,住,,,1051223.0,土地1建物1車位1,十一層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.27,2.0,2.0,1.0,有,無,6430000.0,50673.0,坡道平面,33.02,1350000.0,,RPUPMLSLJIMFFAH09CB,鴻築微美,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桃園區,房地(土地+建物)+車位,桃園市桃園區中山路1308巷320弄2號背面 A2-01F,31.75,住,,,1060315.0,土地1建物1車位1,一層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.8,0.0,0.0,0.0,無,無,9800000.0,67318.0,坡道平面,33.02,1400000.0,,RPWNMLTLJIMFFAH56CB,鴻築微美,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桃園區,房地(土地+建物)+車位,桃園市桃園區中山路1308巷320弄2號背面 A2-02F,34.58,住,,,1060508.0,土地1建物1車位1,二層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.38,3.0,2.0,2.0,有,無,8270000.0,51123.0,坡道平面,33.02,1350000.0,,RPOOMLTLJIMFFAH48CB,鴻築微美,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桃園區,房地(土地+建物)+車位,桃園市桃園區中山路1308巷320弄2號背面 A2-04F,34.58,住,,,1051102.0,土地1建物1車位1,四層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,172.57,3.0,2.0,2.0,有,無,8710000.0,52383.0,坡道平面,33.02,1400000.0,,RPPOMLTLJIMFFAH58CB,鴻築微美,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桃園區,房地(土地+建物)+車位,桃園市桃園區中山路1308巷320弄2號背面 A2-05F,34.58,住,,,1051118.0,土地1建物1車位1,五層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,172.57,3.0,2.0,2.0,有,無,8900000.0,53744.0,坡道平面,33.02,1400000.0,,RPSOMLTLJIMFFAH88CB,鴻築微美,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桃園區,房地(土地+建物)+車位,桃園市桃園區中山路1308巷320弄2號背面 A3-02F,34.58,住,,,1060405.0,土地1建物1車位1,二層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.38,3.0,2.0,2.0,有,無,8300000.0,50975.0,坡道平面,33.02,1400000.0,,RPWOMLTLJIMFFAH66CB,鴻築微美,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桃園區,房地(土地+建物)+車位,桃園市桃園區中山路1308巷320弄2號背面 A3-04F,34.58,住,,,1051228.0,土地1建物1車位1,四層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,172.57,3.0,2.0,2.0,有,無,8480000.0,51093.0,坡道平面,33.02,1350000.0,,RPXOMLTLJIMFFAH76CB,鴻築微美,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桃園區,房地(土地+建物)+車位,桃園市桃園區中山路1308巷320弄2號背面 A3-05F,34.58,住,,,1060605.0,土地1建物1車位1,五層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,172.57,3.0,2.0,2.0,有,無,8960000.0,54174.0,坡道平面,33.02,1400000.0,,RPOPMLTLJIMFFAH58CB,鴻築微美,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桃園區,房地(土地+建物)+車位,桃園市桃園區中山路1308巷320弄2號背面 A3-06F,34.58,住,,,1050819.0,土地1建物1車位1,六層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,172.57,3.0,2.0,2.0,有,無,8880000.0,53601.0,坡道平面,33.02,1400000.0,,RPPPMLTLJIMFFAH68CB,鴻築微美,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桃園區,房地(土地+建物)+車位,桃園市桃園區中山路1308巷320弄2號背面 A3-07F,34.58,住,,,1060310.0,土地1建物1車位1,七層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,172.57,3.0,2.0,2.0,有,無,8500000.0,51236.0,坡道平面,33.02,1350000.0,,RPQPMLTLJIMFFAH78CB,鴻築微美,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桃園區,房地(土地+建物)+車位,桃園市桃園區中山路1308巷320弄2號背面 A3-08F,34.58,住,,,1060310.0,土地1建物1車位1,八層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,172.57,3.0,2.0,2.0,有,無,9750000.0,59835.0,坡道平面,33.02,1400000.0,,RPRPMLTLJIMFFAH88CB,鴻築微美,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桃園區,房地(土地+建物)+車位,桃園市桃園區中山路1308巷320弄2號背面 A3-09F,34.58,住,,,1051102.0,土地1建物1車位1,九層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,172.57,3.0,2.0,2.0,有,無,9090000.0,55106.0,坡道平面,33.02,1400000.0,,RPSPMLTLJIMFFAH98CB,鴻築微美,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桃園區,房地(土地+建物)+車位,桃園市桃園區中山路1308巷320弄2號背面 A5-05F,25.19,住,,,1050805.0,土地1建物1車位1,五層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.81,2.0,2.0,1.0,有,無,6300000.0,49604.0,坡道平面,33.02,1350000.0,,RPTPMLTLJIMFFAH09CB,鴻築微美,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桃園區,房地(土地+建物)+車位,桃園市桃園區中山路1308巷320弄2號背面 A5-06F,25.19,住,,,1050624.0,土地1建物1車位1,六層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.81,2.0,2.0,1.0,有,無,6750000.0,54114.0,坡道平面,33.02,1350000.0,,RPUPMLTLJIMFFAH56CB,鴻築微美,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桃園區,房地(土地+建物)+車位,桃園市桃園區中山路1308巷320弄2號背面 A5-07F,25.19,住,,,1050722.0,土地1建物1車位1,七層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.81,2.0,2.0,1.0,有,無,6600000.0,52610.0,坡道平面,33.02,1350000.0,,RPVPMLTLJIMFFAH66CB,鴻築微美,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桃園區,房地(土地+建物)+車位,桃園市桃園區中山路1308巷320弄2號背面 A5-08F,25.19,住,,,1050831.0,土地1建物1車位1,八層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.81,2.0,2.0,1.0,有,無,7100000.0,57621.0,坡道平面,33.02,1350000.0,,RPWPMLTLJIMFFAH76CB,鴻築微美,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桃園區,房地(土地+建物)+車位,桃園市桃園區中山路1308巷320弄2號背面 A5-09F,25.19,住,,,1050805.0,土地1建物1車位1,九層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.81,2.0,2.0,1.0,有,無,6500000.0,51608.0,坡道平面,33.02,1350000.0,,RPXPMLTLJIMFFAH86CB,鴻築微美,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桃園區,房地(土地+建物)+車位,桃園市桃園區中山路1308巷320弄2號背面 A5-10F,25.19,住,,,1050722.0,土地1建物1車位1,十層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.81,2.0,2.0,1.0,有,無,6600000.0,52109.0,坡道平面,33.02,1400000.0,,RPPQMLTLJIMFFAH78CB,鴻築微美,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桃園區,房地(土地+建物)+車位,桃園市桃園區中山路1308巷320弄2號背面 A5-11F,25.19,住,,,1050825.0,土地1建物1車位1,十一層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.81,2.0,2.0,1.0,有,無,6800000.0,54114.0,坡道平面,33.02,1400000.0,,RPQQMLTLJIMFFAH88CB,鴻築微美,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桃園區,房地(土地+建物)+車位,桃園市桃園區中山路1308巷320弄2號背面 A5-12F,25.19,住,,,1050624.0,土地1建物1車位1,十二層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.81,2.0,2.0,1.0,有,無,6600000.0,52610.0,坡道平面,33.02,1350000.0,,RPSQMLTLJIMFFAH09CB,鴻築微美,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桃園區,房地(土地+建物),桃園市桃園區中山路1308巷320弄2號背面 A5-13F,25.04,住,,,1060410.0,土地1建物1車位0,十三層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.79,2.0,2.0,1.0,有,無,5610000.0,56218.0,,0.0,0.0,,RPTQMLTLJIMFFAH56CB,鴻築微美,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平鎮區,房地(土地+建物)+車位,桃園市平鎮區平南段1067地號,30.18,住,,,1060108.0,土地2建物1車位1,十四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.44,3.0,2.0,2.0,有,無,7100000.0,62826.0,坡道平面,43.53,1200000.0,,RPTNMLKMJIMFFGH68CB,櫻花時代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平鎮區,房地(土地+建物)+車位,桃園市平鎮區平南段1067地號,23.18,住,,,1051009.0,土地2建物1車位1,六層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.69,2.0,2.0,1.0,有,無,5580000.0,71268.0,坡道平面,43.53,1150000.0,,RPUNMLKMJIMFFGH78CB,櫻花時代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平鎮區,房地(土地+建物)+車位,桃園市平鎮區平南段1067地號,20.1,住,,,1060604.0,土地2建物1車位1,十三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,92.0,2.0,2.0,1.0,有,無,4850000.0,76706.0,坡道平面,42.46,1050000.0,,RPVNMLKMJIMFFGH88CB,櫻花時代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平鎮區,房地(土地+建物)+車位,桃園市平鎮區平南段1067地號,30.18,住,,,1060521.0,土地2建物1車位1,十一層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.44,3.0,2.0,2.0,有,無,7390000.0,66818.0,坡道平面,44.8,1200000.0,,RPWNMLKMJIMFFGH98CB,櫻花時代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平鎮區,房地(土地+建物)+車位,桃園市平鎮區平南段1067地號,30.89,住,,,1051106.0,土地2建物1車位1,十一層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.92,3.0,2.0,2.0,有,無,7350000.0,63478.0,坡道平面,42.46,1100000.0,,RPXNMLKMJIMFFGH09CB,櫻花時代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平鎮區,房地(土地+建物)+車位,桃園市平鎮區平南段1067地號,23.87,住,,,1060226.0,土地2建物1車位1,十三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.78,2.0,2.0,1.0,有,無,5570000.0,68506.0,坡道平面,43.53,1100000.0,,RPOOMLKMJIMFFGH28CB,櫻花時代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平鎮區,房地(土地+建物)+車位,桃園市平鎮區平南段1067地號,23.87,住,,,1060430.0,土地2建物1車位1,十四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.78,2.0,2.0,1.0,有,無,5600000.0,67853.0,坡道平面,42.46,1100000.0,,RPPOMLKMJIMFFGH38CB,櫻花時代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平鎮區,房地(土地+建物)+車位,桃園市平鎮區平南段1067地號,25.52,住,,,1060423.0,土地2建物1車位1,四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.71,3.0,2.0,1.0,有,無,5750000.0,64625.0,坡道平面,43.53,1150000.0,,RPQOMLKMJIMFFGH48CB,櫻花時代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平鎮區,房地(土地+建物)+車位,桃園市平鎮區平南段1067地號,25.52,住,,,1060326.0,土地2建物1車位1,八層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.71,3.0,2.0,1.0,有,無,6080000.0,69963.0,坡道平面,43.53,1100000.0,,RPROMLKMJIMFFGH58CB,櫻花時代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平鎮區,房地(土地+建物)+車位,桃園市平鎮區平南段1067地號,25.52,住,,,1060507.0,土地2建物1車位1,十四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.71,3.0,2.0,1.0,有,無,5980000.0,67154.0,坡道平面,43.53,1200000.0,,RPTOMLKMJIMFFGH78CB,櫻花時代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平鎮區,房地(土地+建物)+車位,桃園市平鎮區平南段1067地號,23.87,住,,,1060226.0,土地2建物1車位1,六層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.78,2.0,2.0,1.0,有,無,5500000.0,67099.0,坡道平面,42.46,1050000.0,,RPUOMLKMJIMFFGH88CB,櫻花時代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平鎮區,房地(土地+建物)+車位,桃園市平鎮區平南段1067地號,30.95,住,,,1051204.0,土地2建物1車位1,四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.92,3.0,2.0,2.0,有,無,7050000.0,61095.0,坡道平面,43.53,1100000.0,,RPVOMLKMJIMFFGH98CB,櫻花時代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平鎮區,房地(土地+建物)+車位,桃園市平鎮區平南段1067地號,23.18,住,,,1060212.0,土地2建物1車位1,八層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.69,2.0,2.0,1.0,有,無,5800000.0,74332.0,坡道平面,42.46,1100000.0,,RPWOMLKMJIMFFGH09CB,櫻花時代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平鎮區,房地(土地+建物)+車位,桃園市平鎮區平南段1067地號,30.18,住,,,1060409.0,土地2建物1車位1,八層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.44,3.0,2.0,2.0,有,無,7250000.0,65488.0,坡道平面,43.53,1100000.0,,RPXOMLKMJIMFFGH56CB,櫻花時代,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平鎮區,房地(土地+建物)+車位,桃園市平鎮區平南段1067地號,23.18,住,,,1051030.0,土地2建物1車位1,十二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.69,2.0,2.0,1.0,有,無,5580000.0,72072.0,坡道平面,43.53,1100000.0,,RPOPMLKMJIMFFGH38CB,櫻花時代,,106_05
