鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市忠孝路798巷,29.74,住,Unnamed: 5,Unnamed: 6,1120513,土地1建物1車位2,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,Unnamed: 14,177.45,3,1,2,有,無,12200000,76985,坡道平面,53.4,2650000,Unnamed: 26,RPPNMLQKNHIGFAI18CB,未來樹,L5棟5F號,Unnamed: 30,來源資料夾,嘉義市嘉義市日新街與立學街口,31.16,商,1120813,土地1建物1車位1,六層,13,204.63,2.1,19380000,104299,33.2,1500000,RPPNMLOKQHIGFAI28CB,仰?日新,1棟6B1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市八德路,23.49,住,,,1120523.0,土地5建物1車位1,十四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,148.75,2.0,2.0,2.0,有,無,12380000.0,106696.0,坡道平面,49.59,1800000.0,,RPOOMLNKOHIGFAI97CB,大騰帝八區,14A棟1號,1120712全部解約,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市八德路,29.62,住,,,1120603.0,土地5建物1車位1,十層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.79,3.0,2.0,2.0,有,無,14360000.0,105246.0,坡道平面,27.75,1200000.0,,RPPOMLNKOHIGFAI08CB,大騰帝八區,10A棟3號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康12路,31.06,住,,,1120531.0,土地1建物1車位1,七層,8.0,華廈(10層含以下有電梯),住家用,見其他登記事項,,131.87,2.0,2.0,2.0,有,無,9000000.0,75406.0,坡道平面,28.43,1200000.0,房屋面積以地政機關登記完竣之面積為準,RPPNMLOKOHIGFAI08CB,御安旺景3,7B5棟0號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康12路,39.87,住,,,1120601.0,土地1建物1車位1,三層,8.0,華廈(10層含以下有電梯),住家用,見其他登記事項,,161.22,3.0,2.0,2.0,有,無,10880000.0,72897.0,坡道平面,28.43,1200000.0,房屋面積以地政機關登記完竣之面積為準,RPQNMLOKOHIGFAI18CB,御安旺景3,3B1棟0號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康12路,31.47,住,,,1120605.0,土地1建物1車位1,八層,8.0,華廈(10層含以下有電梯),住家用,見其他登記事項,,133.22,2.0,2.0,2.0,有,無,9300000.0,76343.0,坡道平面,28.43,1300000.0,房屋面積以地政機關登記完竣之面積為準,RPRNMLOKOHIGFAI28CB,御安旺景3,8C3棟0號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,17.24,商,,,1120605.0,土地1建物1車位1,七層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.41,2.0,2.0,1.0,有,無,8520000.0,79543.0,坡道平面,29.27,1350000.0,,RPPNMLPKOHIGFAI18CB,佳昂?家易,C1棟7號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,16.13,商,,,1120605.0,土地1建物1車位1,十二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.19,2.0,2.0,1.0,有,無,7980000.0,77428.0,坡道平面,29.27,1250000.0,,RPQNMLPKOHIGFAI28CB,佳昂?家易,E6棟12號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物),嘉義市嘉義市湖子內段湖美小段473-17地號 等27筆,104.13,其他,,,1120526.0,土地6建物1車位0,全,3.0,透天厝,見其他登記事項,鋼筋混凝土造,,191.76,4.0,1.0,5.0,有,無,12850000.0,67011.0,,0.0,0.0,,RPRNMLPKOHIGFAI38CB,敦美3,B12棟0號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物),嘉義市嘉義市湖子內段湖美小段473-17地號 等27筆,99.58,其他,,,1120610.0,土地1建物1車位0,全,4.0,透天厝,見其他登記事項,鋼筋混凝土造,,235.78,4.0,1.0,5.0,有,無,17000000.0,72101.0,,0.0,0.0,,RPSNMLPKOHIGFAI48CB,敦美3,A2棟0號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物),嘉義市嘉義市湖子內段湖美小段473-17地號 等27筆,104.24,其他,,,1120520.0,土地6建物1車位0,全,3.0,透天厝,見其他登記事項,鋼筋混凝土造,,191.76,4.0,1.0,5.0,有,無,12800000.0,66750.0,,0.0,0.0,,RPTNMLPKOHIGFAI58CB,敦美3,B5棟0號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物),嘉義市嘉義市湖子內段湖美小段473-17地號 等27筆,102.07,其他,,,1120610.0,土地6建物1車位0,全,3.0,透天厝,見其他登記事項,鋼筋混凝土造,,173.21,3.0,1.0,4.0,有,無,12000000.0,69280.0,,0.0,0.0,,RPUNMLPKOHIGFAI68CB,敦美3,B9棟0號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康十街,34.83,住,,,1120610.0,土地1建物1車位1,二層,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,139.51,3.0,2.0,2.0,有,無,9700000.0,76722.0,坡道平面,28.72,1200000.0,,RPPNMLRKOHIGFAI38CB,威盛好日子,乙棟2F號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市東區盧厝里2鄰,51.84,農,,,1120609.0,土地1建物1車位1,四層,4.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.22,3.0,2.0,2.0,有,無,9440000.0,77934.0,一樓平面,20.49,1200000.0,,RPQNMLRKOHIGFAI48CB,百富寓見北歐,4FD6號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康十街,34.83,住,,,1120605.0,土地1建物1車位1,四層,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,139.51,3.0,2.0,2.0,有,無,8860000.0,69140.0,坡道平面,28.72,1200000.0,,RPRNMLRKOHIGFAI58CB,威盛好日子,乙棟4F號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市東區盧厝里2鄰,49.49,農,,,1120606.0,土地1建物1車位1,三層,4.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,121.43,3.0,2.0,2.0,有,無,9040000.0,77670.0,一樓平面,20.49,1200000.0,,RPSNMLRKOHIGFAI68CB,百富寓見北歐,3FC1號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物),嘉義市嘉義市健康三路,89.28,其他,,,1120615.0,土地1建物1車位0,全,3.0,透天厝,見其他登記事項,鋼筋混凝土造,,206.24,0.0,6.0,5.0,有,無,16880000.0,81846.0,,0.0,0.0,,RPPNMLSKOHIGFAI58DB,成家,A棟13號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物),嘉義市嘉義市芳安路17巷,32.8,住,,,1120530.0,土地1建物1車位0,二層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,81.57,2.0,2.0,1.0,有,無,7880000.0,96604.0,,0.0,0.0,,RPQNMLTKOHIGFAI68CB,好人居Ⅲ,A棟2F3號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物),嘉義市嘉義市芳安路17巷,32.4,住,,,1120610.0,土地1建物1車位0,四層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,80.56,2.0,2.0,1.0,有,無,7180000.0,89126.0,,0.0,0.0,,RPRNMLTKOHIGFAI78CB,好人居Ⅲ,A棟4F2號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物),嘉義市嘉義市立德街90，92號,36.82,住,,,1120604.0,土地3建物1車位0,五層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,79.69,2.0,2.0,2.0,有,無,7160000.0,89848.0,,0.0,0.0,,RPSNMLTKOHIGFAI88CB,安徒森Ⅱ,A棟5A1號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市芳安路17巷,32.4,住,,,1120618.0,土地1建物1車位1,四層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,97.01,2.0,2.0,1.0,有,無,8380000.0,89126.0,一樓平面,16.45,1200000.0,,RPPNMLLLOHIGFAI87CB,好人居Ⅲ,A棟4F3號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康十街,26.87,住,,,1120610.0,土地1建物1車位1,四層,8.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,116.69,2.0,2.0,2.0,有,無,7258000.0,68296.0,坡道平面,28.72,1250000.0,,RPRNMLLLOHIGFAI08CB,威盛好日子,甲棟4C號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物),嘉義市嘉義市竹圍路,11.3,商,,,1120531.0,土地3建物1車位0,十二層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,61.36,2.0,1.0,1.0,有,無,5920000.0,96480.0,,0.0,0.0,,RPTNMLLLOHIGFAI28CB,湛然天玉,D棟1號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,23.91,商,,,1120612.0,土地1建物1車位1,九層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.21,2.0,2.0,2.0,有,無,11450000.0,79565.0,坡道平面,29.27,1350000.0,,RPUNMLLLOHIGFAI38CB,佳昂?家易,A3棟9號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,17.24,商,,,1120612.0,土地1建物1車位1,五層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.9,2.0,2.0,1.0,有,無,8300000.0,76873.0,坡道平面,28.19,1250000.0,,RPVNMLLLOHIGFAI48CB,佳昂?家易,D6棟5號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市八德路,23.49,住,,,1120620.0,土地5建物1車位1,十三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.91,2.0,2.0,2.0,有,無,11880000.0,106696.0,坡道平面,27.75,1300000.0,,RPPNMLPLOHIGFAI28CB,大騰帝八區,13A棟1號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市八德路,29.62,住,,,1120620.0,土地5建物1車位1,十二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.79,3.0,2.0,2.0,有,無,14950000.0,109165.0,坡道平面,27.75,1300000.0,,RPQNMLPLOHIGFAI38CB,大騰帝八區,12A棟5號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市八德路,29.62,住,,,1120624.0,土地5建物1車位1,十二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.79,3.0,2.0,2.0,有,無,14950000.0,109165.0,坡道平面,27.75,1300000.0,,RPRNMLPLOHIGFAI48CB,大騰帝八區,12A棟3號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市八德路,29.62,住,,,1120625.0,土地5建物1車位1,十一層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.79,3.0,2.0,2.0,有,無,14750000.0,108365.0,坡道平面,27.75,1200000.0,,RPSNMLPLOHIGFAI58CB,大騰帝八區,11A棟5號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市金龍街.大雅路二段578巷,21.92,住,,,1120623.0,土地3建物1車位1,三層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,148.54,3.0,2.0,2.0,有,無,15730000.0,106682.0,坡道機械,9.06,850000.0,[夢公園/集合住宅] 3F-C1,RPPNMLQLOHIGFAI38CB,夢公園,C棟3C1號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物),嘉義市嘉義市荖藤宅,36.3,住,,,1120615.0,土地1建物1車位0,三層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,90.23,2.0,1.0,2.0,有,無,6940000.0,76915.0,,0.0,0.0,,RPPNMLRLOHIGFAI48CB,寓上愛,壹棟3FA6號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市荖藤宅,36.4,住,,,1120611.0,土地1建物1車位1,四層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,110.65,2.0,1.0,2.0,有,無,8180000.0,77170.0,一樓平面,20.2,1200000.0,,RPRNMLRLOHIGFAI68CB,寓上愛,壹棟4FA1號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市金龍街.大雅路二段578巷,21.92,住,,,1120627.0,土地3建物1車位1,五層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,148.54,3.0,2.0,2.0,有,無,16530000.0,111701.0,坡道機械,9.06,950000.0,[夢公園/集合住宅] 5F-C1,RPSNMLRLOHIGFAI78CB,夢公園,C棟5C1號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,17.24,商,,,1120619.0,土地1建物1車位1,三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.98,2.0,2.0,1.0,有,無,8000000.0,73602.0,坡道平面,29.27,1250000.0,,RPPNMLSLOHIGFAI58CB,佳昂?家易,D6棟3號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市八德路,23.49,住,,,1120628.0,土地5建物1車位1,五層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.91,2.0,2.0,2.0,有,無,11080000.0,99637.0,坡道平面,27.75,1200000.0,,RPPNMLTLOHIGFAI68CB,大騰帝八區,5A棟1號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市八德路,29.62,住,,,1120628.0,土地5建物1車位1,八層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.79,3.0,2.0,2.0,有,無,14280000.0,103807.0,坡道平面,27.75,1300000.0,,RPQNMLTLOHIGFAI78CB,大騰帝八區,8A棟3號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市彌陀路238巷98弄,23.47,住,,,1120608.0,土地1建物1車位1,四層,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,85.6,2.0,2.0,1.0,有,無,5920000.0,69373.0,坡道平面,17.85,1220000.0,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKMOHIGFAI87CB,拉斐特三期,4樓C號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市金龍街.大雅路二段578巷,142.5,住,,,1120630.0,土地4建物1車位2,一至三層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,376.27,3.0,2.0,3.0,有,無,36660000.0,97430.0,一樓平面,0.0,0.0,[夢公園/集合住宅] A2,RPRNMLKMOHIGFAI08CB,夢公園,A棟2號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市八德路,29.62,住,,,1120630.0,土地5建物1車位1,八層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.79,3.0,2.0,2.0,有,無,14065000.0,102887.0,坡道平面,27.75,1200000.0,,RPSNMLKMOHIGFAI18CB,大騰帝八區,8A棟5號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市東區盧厝里2鄰,49.86,農,,,1120617.0,土地1建物1車位1,四層,4.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,122.2,2.0,2.0,2.0,有,無,9200000.0,78655.0,一樓平面,20.49,1200000.0,,RPPNMLMJPHIGFAI87CB,百富寓見北歐,4FC3號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物),嘉義市嘉義市東區盧厝里2鄰,22.94,農,,,1120620.0,土地1建物1車位0,二層,4.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,46.8,1.0,1.0,1.0,有,無,3700000.0,79060.0,,0.0,0.0,,RPQNMLMJPHIGFAI97CB,百富寓見北歐,2D3號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市東區盧厝里2鄰,22.84,農,,,1120627.0,土地1建物1車位1,三層,4.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,67.09,1.0,1.0,1.0,有,無,5000000.0,81545.0,一樓平面,20.49,1200000.0,,RPRNMLMJPHIGFAI08CB,百富寓見北歐,3D5號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市東區盧厝里2鄰,45.47,農,,,1120630.0,土地1建物1車位1,三層,4.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,113.24,2.0,2.0,2.0,有,無,8440000.0,78059.0,一樓平面,20.49,1200000.0,,RPSNMLMJPHIGFAI18CB,百富寓見北歐,3C2號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市新生路,123.0,住,,,1120621.0,土地4建物1車位2,一至三層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,378.52,3.0,2.0,4.0,有,無,32000000.0,84540.0,一樓平面,0.0,0.0,THEONEC13/有電梯,RPQNMLOJPHIGFAI18CB,勃朗峰、THEONE,C棟13號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,18.35,商,,,1120626.0,土地1建物1車位1,十四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.89,2.0,2.0,1.0,有,無,8910000.0,77165.0,坡道平面,29.27,1300000.0,,RPRNMLOJPHIGFAI28CB,佳昂?家易,A1棟14號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,17.24,商,,,1120626.0,土地1建物1車位1,六層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.41,2.0,2.0,1.0,有,無,8470000.0,79543.0,坡道平面,29.27,1300000.0,,RPSNMLOJPHIGFAI38CB,佳昂?家易,C1棟6號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,16.13,商,,,1120626.0,土地1建物1車位1,一層,14.0,店面(店鋪),商業用,鋼筋混凝土造,,108.92,0.0,0.0,0.0,無,無,9100000.0,97301.0,坡道平面,29.27,1350000.0,,RPVNMLOJPHIGFAI68CB,佳昂?家易,S7棟1號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物),嘉義市嘉義市健康三路,89.28,其他,,,1120630.0,土地1建物1車位0,全,3.0,透天厝,見其他登記事項,鋼筋混凝土造,,206.24,0.0,6.0,5.0,有,無,16880000.0,81846.0,,0.0,0.0,,RPPNMLOJPHIGFAI18DB,成家,A棟11號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,41.15,商,,,1120626.0,土地1建物1車位3,一層,14.0,店面(店鋪),商業用,鋼筋混凝土造,,300.9,0.0,0.0,0.0,無,無,22800000.0,87991.0,坡道平面,87.81,4050000.0,,RPPNMLPJPHIGFAI18CB,佳昂?家易,S3棟1號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康十街,35.47,住,,,1120629.0,土地1建物1車位1,七層,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,141.47,3.0,2.0,2.0,有,無,9710000.0,75033.0,坡道平面,28.72,1250000.0,,RPQNMLPJPHIGFAI28CB,威盛好日子,乙棟7E號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市新生路,123.0,住,,,1120621.0,土地4建物1車位2,一至三層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,383.12,3.0,2.0,4.0,有,無,33300000.0,86918.0,一樓平面,0.0,0.0,THEONEC6/有電梯,RPSNMLPJPHIGFAI48CB,勃朗峰、THEONE,C棟6號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市東區五福街,37.51,住,,,1120624.0,土地2建物1車位1,一層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,145.28,3.0,2.0,2.0,有,無,10250000.0,79891.0,坡道平面,32.0,1200000.0,,RPTNMLPJPHIGFAI58CB,森擎集合住宅,1I號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市東區五福街,41.95,住,,,1120623.0,土地2建物1車位1,一層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,163.27,3.0,2.0,2.0,有,無,10300000.0,68942.0,坡道平面,32.0,1250000.0,,RPUNMLPJPHIGFAI68CB,森擎集合住宅,1J號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市宣信街,20.92,住,,,1120612.0,土地1建物1車位1,五層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.23,3.0,2.0,2.0,有,無,11360000.0,101816.0,坡道機械,15.04,650000.0,,RPVNMLPJPHIGFAI78CB,漢昇 築城,H棟H5號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物),嘉義市嘉義市湖子內段湖美小段473-17地號 等27筆,101.38,其他,,,1120621.0,土地6建物1車位0,全,3.0,透天厝,見其他登記事項,鋼筋混凝土造,,191.8,0.0,5.0,5.0,有,無,12700000.0,66215.0,,0.0,0.0,,RPWNMLPJPHIGFAI88CB,敦美3,B10棟0號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物),嘉義市嘉義市湖子內段湖美小段473-17地號 等27筆,104.13,其他,,,1120624.0,土地6建物1車位0,全,3.0,透天厝,見其他登記事項,鋼筋混凝土造,,172.35,0.0,4.0,4.0,有,無,12300000.0,71366.0,,0.0,0.0,,RPXNMLPJPHIGFAI98CB,敦美3,B16棟0號,,112_03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市湖子內段湖美小段414地號,33.57,住,,,1120614.0,土地1建物1車位1,三層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,103.99,3.0,1.0,2.0,有,無,7080000.0,76399.0,一樓平面,21.79,800000.0,,RPPNMLQJPHIGFAI28CB,湖美上城,3D號,,112_03,,,,,,,,,,,,,,,,
