鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_,東石鄉,房地(土地+建物),嘉義縣東石鄉蔦松村湖底17-1號旁,91.67,Unnamed: 4,鄉村區,乙種建築用地,1120517,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,Unnamed: 14,149.35,4,2,4.1,有,無,8580000,57449,Unnamed: 23,0.0,0,Unnamed: 26,RPPNMLMLNHIGFBQ78CB,上荷院8期,8C區棟13號,Unnamed: 30,來源資料夾,民雄鄉,嘉義縣民雄鄉正義二街,169.25,住,Unnamed: 5,Unnamed: 6,1120813,土地4建物1車位0,242.18,5,25800000,106532,RPPNMLOKQHIGFCQ66CB,中正-森學院,A棟10號,大林鎮,嘉義縣大林鎮林頭,118.37,1121111,173.42,3.1,10580000,61008,RPQNMLPKJIIGFCQ88CB,新社團三期,A棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,住,,,,土地1建物1車位0,三層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,水上鄉,嘉義縣水上鄉水南段129地號市政街31巷,36.34,1121223.0,73.46,2.0,6460000.0,87939.0,RPVNMLSKJHJGFDQ17CB,元森岦,1棟3A5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,鄉村區,乙種建築用地,,土地1建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,,4.0,,3.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,鹿草鄉,嘉義縣鹿草鄉嘉170縣道,182.82,1130110.0,152.81,1.0,10200000.0,66750.0,RPWNMLSKJHJGFDQ27CB,承家八期,E1棟0號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,住,,,,土地1建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,,5.0,,5.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,大林鎮,嘉義縣大林鎮明和段51-8地號,89.0,1121225.0,195.22,1.0,15800000.0,80934.0,RPPNMLSKJHJGFCQ56DB,大林金鑽店面,1棟B6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,鄉村區,乙種建築用地,,土地3建物1車位0,七層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,2.0,,1.0,有,無,,,,0.0,0.0,約定專用停車位，位於一樓平面法定空地。,,,,,112_05,,,,,,,,,,,,,,,,民雄鄉,嘉義縣民雄鄉中菁段840-18地號,38.84,1121228.0,75.3,2.0,6260000.0,83134.0,RPPNMLMLJHJGFCQ58CB,知築2,A棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,住,,,,土地1建物1車位0,六層,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,朴子市,嘉義縣朴子市內厝路,37.17,1130123.0,87.03,2.0,6500000.0,74687.0,RPPNMLNLJHJGFBQ58CB,百富璞植,B棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,住,,,,土地1建物1車位0,六層,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,朴子市,嘉義縣朴子市內厝路,37.17,1130119.0,87.03,2.0,6500000.0,74687.0,RPQNMLNLJHJGFBQ68CB,百富璞植,A棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,特定農業區,甲種建築用地,,土地5建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,,3.0,,4.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,民雄鄉,嘉義縣民雄鄉中和村社溝190號對面,162.75,1130122.0,202.9,2.0,11600000.0,57171.0,RPPNMLNLJHJGFCQ68CB,寬居,B棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,特定農業區,甲種建築用地,,土地5建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,,3.0,,4.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,民雄鄉,嘉義縣民雄鄉中和村社溝190號對面,134.75,1130103.0,210.68,1.0,11830000.0,56152.0,RPQNMLNLJHJGFCQ78CB,寬居,C棟12號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,特定農業區,甲種建築用地,,土地5建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,,4.0,,4.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,民雄鄉,嘉義縣民雄鄉中和村社溝190號對面,141.75,1130122.0,201.22,1.0,10600000.0,52679.0,RPRNMLNLJHJGFCQ88CB,寬居,B棟7號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,特定農業區,甲種建築用地,,土地5建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,,5.0,,5.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,民雄鄉,嘉義縣民雄鄉中和村社溝190號對面,140.75,1130122.0,190.05,1.0,10500000.0,55249.0,RPSNMLNLJHJGFCQ98CB,寬居,C棟1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,特定農業區,甲種建築用地,,土地5建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,,5.0,,5.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,民雄鄉,嘉義縣民雄鄉中和村社溝190號對面,133.75,1130122.0,186.38,1.0,10270000.0,55102.0,RPTNMLNLJHJGFCQ09CB,寬居,C棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,特定農業區,甲種建築用地,,土地5建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,,5.0,,5.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,民雄鄉,嘉義縣民雄鄉中和村社溝190號對面,134.75,1130122.0,199.94,2.0,11660000.0,58317.0,RPUNMLNLJHJGFCQ56CB,寬居,C棟10號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,特定農業區,甲種建築用地,,土地5建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,,5.0,,5.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,民雄鄉,嘉義縣民雄鄉中和村社溝190號對面,134.75,1130122.0,190.84,1.0,11250000.0,58950.0,RPVNMLNLJHJGFCQ66CB,寬居,C棟11號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,特定農業區,甲種建築用地,,土地5建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,,5.0,,5.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,民雄鄉,嘉義縣民雄鄉中和村社溝190號對面,134.75,1130122.0,190.84,1.0,11130000.0,58321.0,RPWNMLNLJHJGFCQ76CB,寬居,C棟15號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,住,,,,土地1建物1車位1,三層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,2.0,,1.0,有,無,,,升降機械,8.29,600000.0,,,,,,112_05,,,,,,,,,,,,,,,,太保市,嘉義縣太保市太保270之15號附近,39.14,1130113.0,101.4,2.0,7930000.0,78724.0,RPPNMLNLJHJGFDQ78CB,太保贏家一期,G棟3F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,鄉村區,乙種建築用地,,土地2建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,,5.0,,4.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,朴子市,嘉義縣朴子市嘉16線,110.69,1121229.0,163.1,2.0,9000000.0,55181.0,RPPNMLOLJHJGFBQ68CB,長青易居,B棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,住,,,,土地1建物1車位1,全,4.0,透天厝,住家用,鋼筋混凝土造,,,4.0,,4.0,有,無,,,一樓平面,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,中埔鄉,嘉義縣中埔鄉幸福十街.幸福十二街.福興路,124.03,1130101.0,233.69,2.0,21770000.0,93158.0,RPPNMLOLJHJGFDQ88CB,元森極NO.2,A棟7號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,住,,,,土地1建物1車位1,三層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,2.0,,1.0,有,無,,,其他,11.02,550000.0,,,,,,112_05,,,,,,,,,,,,,,,,太保市,嘉義縣太保市合德新村,33.97,1130113.0,82.82,1.0,6350000.0,80780.0,RPPNMLPLJHJGFDQ98CB,美銓新宿,3C號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,住,,,,土地2建物1車位1,全,4.0,透天厝,住家用,鋼筋混凝土造,,,4.0,,4.0,有,無,,,其他,13.75,0.0,,,,,,112_05,,,,,,,,,,,,,,,,中埔鄉,嘉義縣中埔鄉中庄仔段61地號等18筆,101.04,1130110.0,202.16,2.0,17800000.0,88049.0,RPQNMLPLJHJGFDQ09CB,元森和睦,1棟A5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,住,,,,土地1建物1車位1,四層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,3.0,,2.0,有,無,,,一樓平面,28.88,1100000.0,,,,,,112_05,,,,,,,,,,,,,,,,水上鄉,嘉義縣水上鄉水南段129地號市政街31巷,41.53,1130101.0,112.83,2.0,8400000.0,86957.0,RPRNMLPLJHJGFDQ56CB,元森岦,1棟4A2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,住,,,,土地1建物1車位1,二層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,3.0,,2.0,有,無,,,一樓平面,20.75,1100000.0,,,,,,112_05,,,,,,,,,,,,,,,,水上鄉,嘉義縣水上鄉水南段129地號市政街31巷,40.75,1130109.0,103.12,2.0,7600000.0,78912.0,RPSNMLPLJHJGFDQ66CB,元森岦,1棟2A1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,鄉村區,乙種建築用地,,土地4建物1車位0,全,4.0,透天厝,住家用,鋼筋混凝土造,,,4.0,,2.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,朴子市,嘉義縣朴子市?溪口,124.16,1130109.0,223.8,2.0,14200000.0,63450.0,RPPNMLPLJHJGFBQ88DB,嘉科鑫境,B棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,鄉村區,乙種建築用地,,土地4建物1車位0,全,4.0,透天厝,住家用,鋼筋混凝土造,,,5.0,,4.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,朴子市,嘉義縣朴子市?溪口,184.75,1130111.0,272.74,2.0,19500000.0,71497.0,RPQNMLPLJHJGFBQ98DB,嘉科鑫境,B棟1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,住,,,,土地2建物1車位0,二層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,,0.0,0.0,交易總價含下列非屬預售屋價格之費用:家電費:10000元,,,,,112_05,,,,,,,,,,,,,,,,太保市,嘉義縣太保市嘉58線,32.0,1130125.0,80.47,2.0,5760000.0,71579.0,RPPNMLRLJHJGFDQ56CB,桔境,1棟2B1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,住,,,,土地2建物1車位0,全,4.0,透天厝,住家用,鋼筋混凝土造,,,4.0,,5.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,新港鄉,嘉義縣新港鄉中正路,109.4,1130120.0,189.89,3.0,15000000.0,78993.0,RPPNMLTLJHJGFCQ66CB,心願墅,A棟01號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,住,,,,土地1建物1車位1,三層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,2.0,,1.0,有,無,,,升降機械,8.29,600000.0,,,,,,112_05,,,,,,,,,,,,,,,,太保市,嘉義縣太保市太保270之15號附近,39.14,1130122.0,101.4,2.0,7930000.0,78724.0,RPPNMLTLJHJGFDQ76CB,太保贏家一期,F棟3F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,住,,,,土地1建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,,4.0,,4.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,太保市,嘉義縣太保市民生路,92.65,1130110.0,152.08,2.0,12360000.0,81273.0,RPQNMLKMJHJGFDQ68CB,玉興大悅-第二期,H棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,住,,,,土地1建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,,4.0,,3.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,太保市,嘉義縣太保市民生路,93.69,1130109.0,155.69,2.0,12500000.0,80288.0,RPRNMLKMJHJGFDQ78CB,玉興大悅-第二期,G棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,特定農業區,甲種建築用地,,土地5建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,,4.0,,5.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,民雄鄉,嘉義縣民雄鄉中和村社溝190號對面,133.75,1130103.0,212.83,1.0,11700000.0,54973.0,RPPNMLLMJHJGFCQ58CB,寬居,C棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,住,,,,土地1建物1車位1,五層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,3.0,,2.0,有,無,,,一樓平面,27.63,1300000.0,,,,,,112_05,,,,,,,,,,,,,,,,水上鄉,嘉義縣水上鄉水南段129地號市政街31巷,41.53,1130114.0,111.58,2.0,8850000.0,89934.0,RPPNMLLJKHJGFDQ48CB,元森岦,1棟5A2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,住,,,,土地1建物1車位0,五層,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,朴子市,嘉義縣朴子市內厝路,37.17,1130130.0,87.03,2.0,6420000.0,73768.0,RPPNMLMJKHJGFBQ38CB,百富璞植,B棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,住,,,,土地1建物1車位0,四層,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,朴子市,嘉義縣朴子市內厝路,37.17,1130130.0,87.03,2.0,6340000.0,72848.0,RPQNMLMJKHJGFBQ48CB,百富璞植,B棟4號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,鄉村區,乙種建築用地,,土地2建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,,4.0,,5.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,六腳鄉,嘉義縣六腳鄉大橋頭,103.22,1130114.0,178.97,2.0,10960000.0,61239.0,RPUNMLMJKHJGFBQ88CB,御璟NO.7,A5棟0號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,鄉村區,乙種建築用地,,土地2建物1車位1,全,3.0,透天厝,住家用,鋼筋混凝土造,,,4.0,,5.0,有,無,,,一樓平面,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,六腳鄉,嘉義縣六腳鄉大橋頭,104.25,1130108.0,178.97,2.0,10760000.0,60122.0,RPVNMLMJKHJGFBQ98CB,御璟NO.7,B3棟0號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,鄉村區,乙種建築用地,,土地2建物1車位1,全,3.0,透天厝,住家用,鋼筋混凝土造,,,4.0,,5.0,有,無,,,一樓平面,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,六腳鄉,嘉義縣六腳鄉大橋頭,104.25,1130114.0,178.97,2.0,10760000.0,60122.0,RPWNMLMJKHJGFBQ09CB,御璟NO.7,B6棟0號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,住,,,,土地3建物1車位1,三層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,2.0,,1.0,有,無,,,坡道機械,0.0,700000.0,,,,,,112_05,,,,,,,,,,,,,,,,水上鄉,嘉義縣水上鄉水上派出所南側300M,31.44,1130107.0,84.03,2.0,6150000.0,73188.0,RPPNMLMJKHJGFDQ58CB,東唐漾A,A棟3F2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,住,,,,土地3建物1車位0,一層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,1.0,,1.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,水上鄉,嘉義縣水上鄉水上派出所南側300M,29.22,1130122.0,53.74,0.0,9200000.0,171195.0,RPQNMLMJKHJGFDQ68CB,東唐漾A,A棟1F7號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,住,,,,土地1建物1車位0,全,4.0,透天厝,住家用,鋼筋混凝土造,,,5.0,,4.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,中埔鄉,嘉義縣中埔鄉忠義段1668-1地號,103.73,1130128.0,226.1,2.0,19700000.0,87130.0,RPPNMLMJKHJGFDQ68DB,三營建設築六院,A6棟A6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,住,,,,土地1建物1車位1,三層,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,2.0,,1.0,有,無,,,其他,6.88,650000.0,,,,,,112_05,,,,,,,,,,,,,,,,大林鎮,嘉義縣大林鎮民生北路,27.19,1130127.0,81.3,2.0,6000000.0,71889.0,RPQNMLPJKHJGFCQ88CB,民生馥儷,3C號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,住,,,,土地2建物1車位0,全,4.0,透天厝,住家用,鋼筋混凝土造,,,6.0,,5.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,新港鄉,嘉義縣新港鄉古民街,100.27,1130118.0,207.28,2.0,13800000.0,66577.0,RPRNMLPJKHJGFCQ98CB,新港上城,A棟A9號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,住,,,,土地2建物1車位0,全,4.0,透天厝,住家用,鋼筋混凝土造,,,5.0,,5.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,新港鄉,嘉義縣新港鄉古民街,93.98,1130128.0,199.62,2.0,13000000.0,65124.0,RPSNMLPJKHJGFCQ09CB,新港上城,A棟A8號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,鄉村區,乙種建築用地,,土地1建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,,4.0,,3.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,鹿草鄉,嘉義縣鹿草鄉嘉170縣道,169.64,1130126.0,152.73,1.0,10050000.0,65802.0,RPPNMLPJKHJGFDQ88CB,承家八期,E2棟0號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,其他,,,,土地3建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,,4.0,,3.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,水上鄉,嘉義縣水上鄉水上國中東南方約300公尺,117.82,1130123.0,153.55,2.0,11600000.0,75545.0,RPPNMLQJKHJGFDQ98CB,廣晟小城事,A棟A5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,商,,,,土地1建物1車位1,全,4.0,透天厝,住家用,鋼筋混凝土造,,,4.0,,4.0,有,無,,,一樓平面,13.75,0.0,車位面積含在土地面積,,,,,112_05,,,,,,,,,,,,,,,,朴子市,嘉義縣朴子市朴子三路169巷,90.18,1130115.0,204.53,2.0,21500000.0,105119.0,RPQNMLRJKHJGFBQ98CB,韻綠,A棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,鄉村區,乙種建築用地,,土地1建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,,3.0,,3.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,水上鄉,嘉義縣水上鄉中庄村168縣道旁中庄56-2號,107.11,1130205.0,157.35,2.0,11820000.0,75119.0,RPQNMLRJKHJGFDQ56CB,得意23期,C棟1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,住,,,,土地2建物1車位0,六層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,3.0,,2.0,有,無,,,,0.0,0.0,本案含1戶外約定專用車位編號52，價值新台幣玖拾萬元。,,,,,112_05,,,,,,,,,,,,,,,,中埔鄉,嘉義縣中埔鄉幸福一路與中庄街口,25.38,1130128.0,97.28,2.0,9560000.0,98273.0,RPVNMLRJKHJGFDQ07CB,水無月-璞悅,1棟6D號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,住,,,,土地1建物1車位1,四層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,2.0,,1.0,有,無,,,其他,11.02,550000.0,,,,,,112_05,,,,,,,,,,,,,,,,太保市,嘉義縣太保市合德新村,34.07,1130129.0,83.02,1.0,6350000.0,80556.0,RPWNMLRJKHJGFDQ17CB,美銓新宿,4C號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,住,,,,土地1建物1車位0,三層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,3.0,,2.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,太保市,嘉義縣太保市合德新村,44.44,1130131.0,93.91,1.0,7510000.0,79970.0,RPXNMLRJKHJGFDQ27CB,美銓新宿,3D號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,住,,,,土地2建物1車位1,八層,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,3.0,,1.0,有,無,,,坡道機械,8.6,500000.0,,,,,,112_05,,,,,,,,,,,,,,,,朴子市,嘉義縣朴子市維新街,24.38,1130126.0,94.86,2.0,8000000.0,86946.0,RPPNMLPKKHJGFBQ78CB,仰望,B2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,住,,,,土地2建物1車位1,七層,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,3.0,,2.0,有,無,,,一樓平面,24.79,1400000.0,,,,,,112_05,,,,,,,,,,,,,,,,朴子市,嘉義縣朴子市維新街,31.06,1130127.0,134.67,2.0,10750000.0,85093.0,RPQNMLPKKHJGFBQ88CB,仰望,A3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,住,,,,土地2建物1車位1,三層,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,坡道機械,8.6,500000.0,,,,,,112_05,,,,,,,,,,,,,,,,朴子市,嘉義縣朴子市維新街,21.67,1130129.0,85.27,2.0,7050000.0,85431.0,RPRNMLPKKHJGFBQ98CB,仰望,B1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,住,,,,土地2建物1車位1,四層,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,2.0,,1.0,有,無,,,坡道機械,8.6,550000.0,,,,,,112_05,,,,,,,,,,,,,,,,朴子市,嘉義縣朴子市維新街,24.38,1130131.0,94.86,2.0,7750000.0,83469.0,RPSNMLPKKHJGFBQ09CB,仰望,B2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,住,,,,土地1建物1車位1,四層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,3.0,,2.0,有,無,,,升降機械,9.58,550000.0,,,,,,112_05,,,,,,,,,,,,,,,,中埔鄉,嘉義縣中埔鄉中庄仔段61地號等18筆福興路幸福十街交叉口,23.65,1130120.0,89.36,2.0,7150000.0,82728.0,RPPNMLPKKHJGFDQ98CB,元森和睦,1棟4A9號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,住,,,,土地1建物1車位0,三層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,,0.0,0.0,,,,,,112_05,,,,,,,,,,,,,,,,水上鄉,嘉義縣水上鄉水南段129地號市政街31巷,35.68,1130121.0,72.13,2.0,6380000.0,88451.0,RPQNMLPKKHJGFDQ09CB,元森岦,1棟3A3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,住,,,,土地1建物1車位1,五層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,一樓平面,27.63,1300000.0,,,,,,112_05,,,,,,,,,,,,,,,,水上鄉,嘉義縣水上鄉水南段129地號市政街31巷,35.68,1130122.0,99.76,2.0,7800000.0,90115.0,RPRNMLPKKHJGFDQ56CB,元森岦,1棟5A3號
