鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_,新竹市,房地(土地+建物)+車位,新竹市新竹市南大路,25.78,商,Unnamed: 5,Unnamed: 6,1120513,土地2建物1車位2,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,Unnamed: 14,218.0,3,2,2.1,有,無,25450000,158048,升降平面,77.22,3200000,Unnamed: 26,RPQNMLPKNHIGFAO78CB,福砌3,B棟6號,Unnamed: 30,來源資料夾,新竹市新竹市北區西門街,28.99,住,1120812,土地1建物1車位1,二層,14,159.46,26200000,189142,坡道平面,33.1,2300000,RPPNMLMKQHIGFAO78DB,鴻碩,B-2號,新竹市新竹市北區鐵道路二段,32.61,1121112,22,182.16,27050000,166264,33.0,2250000,RPPNMLMKJIIGFAO18DB,鴻萃,A棟2號
新竹市,房地(土地+建物)+車位,新竹市新竹市民權路268巷,9.65,住,,,1120402.0,土地1建物1車位1,七層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,66.94,1.0,0.0,1.0,有,無,9500000.0,156460.0,一樓平面,22.2,2500000.0,,RPPNMLTJNHIGFAO98CB,PARK268,C1棟7F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,15.3,商,,,1120415.0,土地14建物1車位1,十二層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,213.34,3.0,2.0,2.0,有,無,35020000.0,198847.0,坡道平面,50.3,2600000.0,,RPQNMLKKNHIGFAO28CB,利晉曙光,B棟B5-12F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,20.8,商,,,1120419.0,土地14建物1車位1,八層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,272.37,3.0,2.0,3.0,有,無,45320000.0,193723.0,坡道平面,50.3,2300000.0,,RPRNMLKKNHIGFAO38CB,利晉曙光,A棟A2-08F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,15.34,商,,,1120419.0,土地14建物1車位1,十九層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,213.85,3.0,2.0,2.0,有,無,35980000.0,207154.0,坡道平面,50.3,2100000.0,,RPSNMLKKNHIGFAO48CB,利晉曙光,A棟A5-19F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,15.34,商,,,1120419.0,土地14建物1車位1,二十二層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,213.85,3.0,2.0,2.0,有,無,36810000.0,211006.0,坡道平面,50.3,2300000.0,,RPTNMLKKNHIGFAO58CB,利晉曙光,A棟A5-22F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,15.34,商,,,1120419.0,土地14建物1車位1,八層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,213.47,3.0,2.0,2.0,有,無,35000000.0,199792.0,坡道平面,50.3,2400000.0,,RPUNMLKKNHIGFAO68CB,利晉曙光,B棟B3-08F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,15.3,商,,,1120419.0,土地14建物1車位1,七層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,213.34,3.0,2.0,2.0,有,無,32500000.0,186457.0,坡道平面,50.3,2100000.0,,RPVNMLKKNHIGFAO78CB,利晉曙光,B棟B5-07F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,15.3,商,,,1120419.0,土地14建物1車位1,十四層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,213.34,3.0,2.0,2.0,有,無,34790000.0,198663.0,坡道平面,50.3,2400000.0,,RPWNMLKKNHIGFAO88CB,利晉曙光,B棟B5-14F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,15.3,商,,,1120419.0,土地14建物1車位1,十七層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,213.34,3.0,2.0,2.0,有,無,35900000.0,204244.0,坡道平面,50.3,2600000.0,,RPXNMLKKNHIGFAO98CB,利晉曙光,B棟B5-17F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,20.76,商,,,1120426.0,土地14建物1車位2,十層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,274.9,3.0,2.0,3.0,有,無,46680000.0,193051.0,坡道平面,53.3,3900000.0,,RPOOMLKKNHIGFAO18CB,利晉曙光,A棟A1-10F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,20.76,商,,,1120426.0,土地14建物1車位2,十三層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,274.9,3.0,2.0,3.0,有,無,46600000.0,195848.0,坡道平面,53.3,3200000.0,,RPPOMLKKNHIGFAO28CB,利晉曙光,A棟A1-13F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,20.76,商,,,1120426.0,土地14建物1車位1,十四層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,248.25,3.0,2.0,3.0,有,無,45180000.0,194630.0,坡道平面,26.65,2050000.0,,RPQOMLKKNHIGFAO38CB,利晉曙光,A棟A1-14F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,20.76,商,,,1120426.0,土地14建物1車位2,十五層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,274.9,3.0,2.0,3.0,有,無,47900000.0,199007.0,坡道平面,53.3,3800000.0,,RPROMLKKNHIGFAO48CB,利晉曙光,A棟A1-15F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,15.34,商,,,1120426.0,土地14建物1車位2,四層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,216.85,3.0,2.0,2.0,有,無,34510000.0,191746.0,坡道平面,53.3,3150000.0,,RPSOMLKKNHIGFAO58CB,利晉曙光,A棟A5-04F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,15.34,商,,,1120426.0,土地14建物1車位1,九層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,213.85,3.0,2.0,2.0,有,無,34670000.0,196087.0,坡道平面,50.3,2600000.0,,RPTOMLKKNHIGFAO68CB,利晉曙光,A棟A5-09F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,15.34,商,,,1120426.0,土地14建物1車位1,十層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,213.85,3.0,2.0,2.0,有,無,34630000.0,198899.0,坡道平面,50.3,2100000.0,,RPUOMLKKNHIGFAO78CB,利晉曙光,A棟A5-10F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,15.34,商,,,1120426.0,土地14建物1車位2,十一層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,216.85,3.0,2.0,2.0,有,無,36490000.0,199266.0,坡道平面,53.3,3900000.0,,RPVOMLKKNHIGFAO88CB,利晉曙光,A棟A5-11F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,15.34,商,,,1120426.0,土地14建物1車位1,十五層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,213.85,3.0,2.0,2.0,有,無,35700000.0,203607.0,坡道平面,50.3,2400000.0,,RPWOMLKKNHIGFAO98CB,利晉曙光,A棟A5-15F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,15.34,商,,,1120426.0,土地14建物1車位2,十九層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,216.47,3.0,2.0,2.0,有,無,38480000.0,207023.0,坡道平面,53.3,4700000.0,,RPXOMLKKNHIGFAO09CB,利晉曙光,B棟B3-19F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,15.34,商,,,1120426.0,土地14建物1車位1,二十二層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,189.82,3.0,2.0,2.0,有,無,36560000.0,212110.0,坡道平面,26.65,1950000.0,,RPOPMLKKNHIGFAO28CB,利晉曙光,B棟B3-22F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,15.3,商,,,1120426.0,土地14建物1車位2,二層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,216.86,3.0,2.0,2.0,有,無,34700000.0,192590.0,坡道平面,53.3,3200000.0,本戶為露台戶，露台面積約63.22平方公尺。,RPPPMLKKNHIGFAO38CB,利晉曙光,B棟B5-02F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,15.26,商,,,1120426.0,土地14建物1車位1,三層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,213.34,3.0,2.0,2.0,有,無,32270000.0,185047.0,坡道平面,50.3,2100000.0,,RPQPMLKKNHIGFAO48CB,利晉曙光,B棟B5-03F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,15.3,商,,,1120426.0,土地14建物1車位1,四層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,189.69,3.0,2.0,2.0,有,無,31310000.0,182532.0,坡道平面,26.65,1550000.0,,RPRPMLKKNHIGFAO58CB,利晉曙光,B棟B5-04F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,15.3,商,,,1120426.0,土地14建物1車位1,六層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,189.69,3.0,2.0,2.0,有,無,32250000.0,185844.0,坡道平面,26.65,1950000.0,,RPSPMLKKNHIGFAO68CB,利晉曙光,B棟B5-06F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,15.3,商,,,1120426.0,土地14建物1車位2,十八層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,216.34,3.0,2.0,2.0,有,無,37500000.0,206084.0,坡道平面,53.3,3900000.0,,RPTPMLKKNHIGFAO78CB,利晉曙光,B棟B5-18F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物),新竹市新竹市中華路六段647巷136弄K區,204.46,,山坡地保育區,丙種建築用地,1120423.0,土地3建物1車位0,全,4.0,透天厝,住家用,鋼筋混凝土造,,236.78,3.0,2.0,3.0,有,無,23300000.0,98404.0,,0.0,0.0,原起造人新富開發股份有限公司負責人:尤麗敏因辦理預售屋不動產開發信託，變更起造人為寶國建築經理股份有限公司負責人:陳正林。,RPUPMLKKNHIGFAO88CB,竹科莊園,KB7棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物),新竹市新竹市中華路六段647巷136弄K區,106.81,,山坡地保育區,丙種建築用地,1120423.0,土地2建物1車位0,全,4.0,透天厝,住家用,鋼筋混凝土造,,194.72,3.0,2.0,3.0,有,無,18900000.0,97062.0,,0.0,0.0,原起造人新富開發股份有限公司負責人:尤麗敏因辦理預售屋不動產開發信託，變更起造人為寶國建築經理股份有限公司負責人:陳正林。,RPVPMLKKNHIGFAO98CB,竹科莊園,KA12棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物),新竹市新竹市中華路六段647巷136弄K區,185.7,,山坡地保育區,丙種建築用地,1120423.0,土地3建物1車位0,全,4.0,透天厝,住家用,鋼筋混凝土造,,196.08,3.0,2.0,3.0,有,無,19900000.0,101489.0,,0.0,0.0,原起造人新富開發股份有限公司負責人:尤麗敏因辦理預售屋不動產開發信託，變更起造人為寶國建築經理股份有限公司負責人:陳正林。,RPWPMLKKNHIGFAO09CB,竹科莊園,KB27棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區北大路262號旁,13.57,商,,,1120415.0,土地8建物1車位1,十五層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.21,3.0,2.0,2.0,有,無,28300000.0,185931.0,坡道平面,43.18,2450000.0,,RPXPMLKKNHIGFAO56CB,春福大雋,A1-15F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區北大路262號旁,23.32,商,,,1120415.0,土地8建物1車位2,二十五層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,325.54,4.0,2.0,3.0,有,無,45300000.0,173509.0,坡道平面,86.36,3800000.0,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPOQMLKKNHIGFAO38CB,春福大雋,B2-25F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區北大路262號旁,13.57,商,,,1120415.0,土地8建物1車位2,十四層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,225.39,3.0,2.0,2.0,有,無,30460000.0,187442.0,坡道平面,86.36,4400000.0,,RPPQMLKKNHIGFAO48CB,春福大雋,A3-14F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區北大路262號旁,23.32,商,,,1120415.0,土地8建物1車位2,二十五層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,325.54,4.0,2.0,3.0,有,無,43800000.0,167238.0,坡道平面,86.36,3800000.0,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPQQMLKKNHIGFAO58CB,春福大雋,B1-25F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區金雅路與金雅七街交叉路口,38.98,,鄉村區,乙種建築用地,1120503.0,土地1建物1車位1,六層,17.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,180.39,4.0,2.0,2.0,有,無,26850000.0,166869.0,坡道平面,32.07,2100000.0,,RPRQMLKKNHIGFAO68CB,浩瀚森PARK,B-6F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,20.76,商,,,1120503.0,土地14建物1車位2,九層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,274.9,3.0,2.0,3.0,有,無,46550000.0,192915.0,坡道平面,53.3,3800000.0,,RPSQMLKKNHIGFAO78CB,利晉曙光,A棟A1-09F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,20.76,商,,,1120503.0,土地14建物1車位2,十一層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,274.9,3.0,2.0,3.0,有,無,47100000.0,194946.0,坡道平面,53.3,3900000.0,,RPTQMLKKNHIGFAO88CB,利晉曙光,A棟A1-11F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,20.76,商,,,1120503.0,土地14建物1車位2,十九層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,274.9,3.0,2.0,3.0,有,無,49280000.0,202978.0,坡道平面,53.3,4300000.0,,RPUQMLKKNHIGFAO98CB,利晉曙光,A棟A1-19F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,20.8,商,,,1120503.0,土地14建物1車位2,十七層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,275.37,3.0,2.0,3.0,有,無,49150000.0,201963.0,坡道平面,53.3,4300000.0,,RPVQMLKKNHIGFAO09CB,利晉曙光,A棟A2-17F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,29.48,商,,,1120503.0,土地14建物1車位2,十四層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,391.79,4.0,2.0,3.0,有,無,66880000.0,196068.0,坡道平面,76.95,5150000.0,,RPWQMLKKNHIGFAO56CB,利晉曙光,A棟A3-14F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,29.48,商,,,1120503.0,土地14建物1車位3,十七層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,394.79,4.0,2.0,3.0,有,無,70050000.0,202325.0,坡道平面,79.95,6350000.0,,RPXQMLKKNHIGFAO66CB,利晉曙光,A棟A3-17F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,29.48,商,,,1120503.0,土地14建物1車位3,十八層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,394.79,4.0,2.0,3.0,有,無,70250000.0,203278.0,坡道平面,79.95,6250000.0,,RPORMLKKNHIGFAO48CB,利晉曙光,A棟A3-18F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,15.3,商,,,1120503.0,土地14建物1車位1,三層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,190.23,3.0,2.0,2.0,有,無,33330000.0,193667.0,坡道平面,26.65,1650000.0,,RPPRMLKKNHIGFAO58CB,利晉曙光,A棟A5-03F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,15.34,商,,,1120503.0,土地14建物1車位1,十四層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,213.85,3.0,2.0,2.0,有,無,35080000.0,198594.0,坡道平面,50.3,2600000.0,,RPQRMLKKNHIGFAO68CB,利晉曙光,A棟A5-14F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,15.34,商,,,1120503.0,土地14建物1車位2,二十三層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,216.85,3.0,2.0,2.0,有,無,37800000.0,210945.0,坡道平面,53.3,3300000.0,,RPRRMLKKNHIGFAO78CB,利晉曙光,A棟A5-23F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,15.34,商,,,1120503.0,土地14建物1車位2,二十四層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,216.85,3.0,2.0,2.0,有,無,38670000.0,212596.0,坡道平面,53.3,3900000.0,,RPSRMLKKNHIGFAO88CB,利晉曙光,A棟A5-24F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,20.76,商,,,1120503.0,土地14建物1車位2,九層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,274.32,3.0,2.0,3.0,有,無,45800000.0,190028.0,坡道平面,53.3,3800000.0,,RPTRMLKKNHIGFAO98CB,利晉曙光,B棟B2-09F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,15.34,商,,,1120503.0,土地14建物1車位1,二層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,213.97,3.0,2.0,2.0,有,無,34180000.0,196615.0,坡道平面,50.3,2000000.0,,RPURMLKKNHIGFAO09CB,利晉曙光,B棟B3-02F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,15.3,商,,,1120503.0,土地14建物1車位1,三層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,189.82,3.0,2.0,2.0,有,無,32200000.0,187228.0,坡道平面,26.65,1650000.0,,RPVRMLKKNHIGFAO56CB,利晉曙光,B棟B3-03F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,15.34,商,,,1120503.0,土地14建物1車位1,六層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,189.82,3.0,2.0,2.0,有,無,32400000.0,189067.0,坡道平面,26.65,1550000.0,,RPWRMLKKNHIGFAO66CB,利晉曙光,B棟B3-06F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,15.34,商,,,1120503.0,土地14建物1車位2,十五層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,216.47,3.0,2.0,2.0,有,無,37100000.0,207146.0,坡道平面,53.3,3300000.0,,RPXRMLKKNHIGFAO76CB,利晉曙光,B棟B3-15F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,15.3,商,,,1120503.0,土地14建物1車位1,八層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,189.69,3.0,2.0,2.0,有,無,34150000.0,197498.0,坡道平面,26.65,1950000.0,,RPOSMLKKNHIGFAO58CB,利晉曙光,B棟B5-08F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區北大路與錦華街口,15.3,商,,,1120503.0,土地14建物1車位1,九層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,213.34,3.0,2.0,2.0,有,無,34950000.0,197191.0,坡道平面,50.3,2800000.0,,RPPSMLKKNHIGFAO68CB,利晉曙光,B棟B5-09F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
