鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_,南投市,房地(土地+建物),南投縣南投市文化路707巷,82.82,住,Unnamed: 5,Unnamed: 6,1120511,土地5建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,Unnamed: 14,162.25,4,2,3.1,有,無,11380000,70139,Unnamed: 23,0.0,0,Unnamed: 26,RPPNMLMKNHIGFAM18CB,文化一綻,B棟41號,Unnamed: 30,來源資料夾,草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮加老東路,32.08,Unnamed: 4,鄉村區,乙種建築用地,1120813,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,168.24,2.1,10240000,78531,坡道平面,52.49,1150000,RPPNMLOKQHIGFBM78CB,幸福時光,C棟8號,南投縣南投市振興巷,44.1,1121113,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),99.45,2.2,7000000,70387,RPPNMLRKJIIGFAM38CB,知寓,B棟3號
南投市,房地(土地+建物)+車位,南投縣南投市文化路707巷,40.07,住,,,1120501.0,土地6建物1車位2,六層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,181.19,3.0,2.0,2.0,有,無,11790000.0,78335.0,坡道平面,61.32,2400000.0,,RPSNMLNLNHIGFAM68CB,英倫天琴,C1棟6F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮加老東路,30.29,,鄉村區,乙種建築用地,1120326.0,土地1建物1車位1,七層,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.23,3.0,2.0,2.0,有,無,9280000.0,77621.0,坡道平面,52.49,1150000.0,,RPPNMLQLNHIGFBM78CB,幸福時光,B棟7號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
竹山鎮,房地(土地+建物),南投縣竹山鎮大禮路,36.05,住,,,1120430.0,土地1建物1車位0,三層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,94.13,2.0,2.0,2.0,有,無,5800000.0,61617.0,,0.0,0.0,,RPPNMLQLNHIGFDM98CB,竹山恆美,B棟3B2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
竹山鎮,房地(土地+建物),南投縣竹山鎮大禮路,37.25,住,,,1120430.0,土地1建物1車位0,二層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,97.26,2.0,2.0,2.0,有,無,5800000.0,59634.0,,0.0,0.0,,RPQNMLQLNHIGFDM09CB,竹山恆美,B棟2A2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
竹山鎮,房地(土地+建物),南投縣竹山鎮大禮路,43.19,住,,,1120430.0,土地1建物1車位0,四層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.74,3.0,2.0,2.0,有,無,6900000.0,61203.0,,0.0,0.0,,RPRNMLQLNHIGFDM56CB,竹山恆美,B棟4B3號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
竹山鎮,房地(土地+建物),南投縣竹山鎮大禮路,43.95,住,,,1120426.0,土地1建物1車位0,一層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,114.74,3.0,2.0,2.0,有,無,7200000.0,62751.0,,0.0,0.0,,RPSNMLQLNHIGFDM66CB,竹山恆美,B棟1A1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
竹山鎮,房地(土地+建物)+車位,南投縣竹山鎮大禮路,44.03,住,,,1120327.0,土地1建物1車位1,六層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,114.94,3.0,2.0,2.0,有,無,8530000.0,89121.0,坡道平面,29.55,920000.0,,RPTNMLQLNHIGFDM76CB,竹山恆美,B棟6A1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
竹山鎮,房地(土地+建物),南投縣竹山鎮大禮路,41.99,住,,,1120327.0,土地1建物1車位0,一層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,109.62,3.0,2.0,2.0,有,無,7000000.0,63857.0,,0.0,0.0,,RPUNMLQLNHIGFDM86CB,竹山恆美,B棟1A3號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
竹山鎮,房地(土地+建物)+車位,南投縣竹山鎮大統段272-2地號,37.25,住,,,1120327.0,土地1建物1車位1,十層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,97.26,2.0,2.0,2.0,有,無,8160000.0,106040.0,坡道平面,29.55,980000.0,,RPVNMLQLNHIGFDM96CB,竹山恆美,B棟10A2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
竹山鎮,房地(土地+建物)+車位,南投縣竹山鎮大禮路,44.03,住,,,1120327.0,土地1建物1車位1,十層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,114.94,3.0,2.0,2.0,有,無,9760000.0,102822.0,坡道平面,29.55,980000.0,,RPXNMLQLNHIGFDM17CB,竹山恆美,B棟10A1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
竹山鎮,房地(土地+建物)+車位,南投縣竹山鎮大禮路,44.03,住,,,1120224.0,土地1建物1車位2,四層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,114.94,3.0,2.0,2.0,有,無,8910000.0,124463.0,坡道平面,59.1,1960000.0,,RPOOMLQLNHIGFDM98CB,竹山恆美,A1棟4A1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
竹山鎮,房地(土地+建物),南投縣竹山鎮大禮路,36.05,住,,,1120228.0,土地1建物1車位0,二層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,94.12,2.0,2.0,2.0,有,無,5550000.0,58967.0,,0.0,0.0,,RPPOMLQLNHIGFDM09CB,竹山恆美,B棟2B2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物),南投縣南投市彰南路三段1127巷,43.86,住,,,1120510.0,土地8建物1車位0,四層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,117.33,3.0,2.0,2.0,有,無,6700000.0,57104.0,,0.0,0.0,,RPRNMLKMNHIGFAM48DB,三十而立,A棟4號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市文化路707巷,31.82,住,,,1120507.0,土地6建物1車位1,五層,7.0,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,,125.82,3.0,2.0,2.0,有,無,8190000.0,73455.0,坡道平面,30.66,1200000.0,,RPPNMLKMNHIGFAM18CB,英倫天琴,B3棟5F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市光明南路,21.33,住,,,1120510.0,土地1建物1車位1,五層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.45,3.0,2.0,2.0,有,無,9450000.0,77941.0,坡道平面,26.45,1500000.0,,RPQNMLPJOHIGFAM58CB,三銳世紀,G棟2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市彰南路一段,36.87,住,,,1120508.0,土地2建物1車位2,八層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,190.12,3.0,2.0,2.0,有,無,13600000.0,83258.0,坡道平面,58.0,2600000.0,,RPPNMLQJOHIGFAM68DB,寬心一品苑,D棟8號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市光明南路,21.09,住,,,1120426.0,土地1建物1車位1,三層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.22,3.0,2.0,2.0,有,無,9100000.0,75419.0,坡道平面,26.45,1500000.0,,RPVNMLSJOHIGFAM76CB,三銳世紀,G棟1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市光明南路,21.09,住,,,1120415.0,土地1建物1車位1,五層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.22,3.0,2.0,2.0,有,無,9250000.0,78893.0,坡道平面,26.45,1300000.0,,RPXNMLSJOHIGFAM96CB,三銳世紀,G棟1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市光明南路,21.33,住,,,1120316.0,土地1建物1車位1,七層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.45,3.0,2.0,2.0,有,無,9760000.0,81961.0,坡道平面,26.45,1400000.0,,RPSOMLSJOHIGFAM56CB,三銳世紀,G棟2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市光明南路,21.09,住,,,1120426.0,土地1建物1車位2,八層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.67,3.0,2.0,2.0,有,無,11120000.0,82564.0,坡道平面,52.9,2800000.0,,RPTOMLSJOHIGFAM66CB,三銳世紀,G棟6號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市光明南路,21.33,住,,,1120314.0,土地1建物1車位1,九層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.45,3.0,2.0,2.0,有,無,9940000.0,83725.0,坡道平面,26.45,1400000.0,,RPUOMLSJOHIGFAM76CB,三銳世紀,G棟2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市光明南路,21.33,住,,,1120301.0,土地1建物1車位1,八層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.45,3.0,2.0,2.0,有,無,9980000.0,83137.0,坡道平面,26.45,1500000.0,,RPOPMLSJOHIGFAM88CB,三銳世紀,F棟2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物),南投縣南投市光明南路,21.09,住,,,1120419.0,土地1建物1車位0,五層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,100.77,3.0,2.0,2.0,有,無,8000000.0,79389.0,,0.0,0.0,,RPPPMLSJOHIGFAM98CB,三銳世紀,F棟1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物),南投縣南投市光明南路,21.33,住,,,1120415.0,土地1建物1車位0,二層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,102.0,3.0,2.0,2.0,有,無,7600000.0,74510.0,,0.0,0.0,,RPSPMLSJOHIGFAM66CB,三銳世紀,F棟5號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
草屯鎮,房地(土地+建物),南投縣草屯鎮富昌路,72.79,住,,,1120322.0,土地2建物1車位0,全,4.0,透天厝,見其他登記事項,鋼筋混凝土造,,182.7,5.0,2.0,4.0,有,無,15500000.0,84839.0,,0.0,0.0,,RPQNMLTJOHIGFBM09CB,蒔富,A棟3號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
草屯鎮,房地(土地+建物),南投縣草屯鎮富昌路,72.79,住,,,1120502.0,土地2建物1車位0,全,4.0,透天厝,見其他登記事項,鋼筋混凝土造,,182.7,5.0,2.0,4.0,有,無,15360000.0,84072.0,,0.0,0.0,,RPPNMLOKOHIGFBM58CB,蒔富,A棟2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,草屯鎮,房地(土地+建物),南投縣草屯鎮登輝路,41.95,住,,,1120512.0,土地1建物1車位0,五層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,103.53,3.0,2.0,2.0,有,無,8700000.0,84034.0,,0.0,0.0,,RPPNMLRKNHIGFBM78CB,大名人光輝(大樓),B棟2號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南投市,房地(土地+建物)+車位,南投縣南投市大同街,18.92,住,,,1120513.0,土地19建物1車位1,九層,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,109.79,2.0,2.0,2.0,有,無,8500000.0,85686.0,坡道機械,18.76,700000.0,,RPPNMLKLNHIGFAM08CB,市政中山,D棟0號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮加老東路,19.06,,鄉村區,乙種建築用地,1120519.0,土地1建物1車位1,六層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,103.2,2.0,2.0,2.0,有,無,6680000.0,76601.0,坡道機械,24.48,650000.0,,RPPNMLMLNHIGFBM38CB,幸福時光,F棟6號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南投市,房地(土地+建物)+車位,南投縣南投市大同街,18.92,住,,,1120522.0,土地19建物1車位1,七層,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,109.79,2.0,2.0,2.0,有,無,8640000.0,85027.0,坡道機械,18.76,900000.0,,RPPNMLNLNHIGFAM38CB,市政中山,D棟0號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南投市,房地(土地+建物)+車位,南投縣南投市彰南路三段1161巷,41.67,住,,,1120513.0,土地3建物1車位1,六層,7.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,141.03,3.0,2.0,2.0,有,無,7670000.0,58121.0,坡道平面,27.13,1050000.0,,RPQNMLNLNHIGFAM48CB,萬景山河,B棟B1號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南投市,房地(土地+建物)+車位,南投縣南投市彰南路三段1161巷,22.43,住,,,1120513.0,土地3建物1車位2,七層,7.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,107.53,1.0,2.0,1.0,有,無,5880000.0,63347.0,坡道平面,46.28,2000000.0,,RPRNMLNLNHIGFAM58CB,萬景山河,B棟B6號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南投市,房地(土地+建物),南投縣南投市振興巷,54.21,住,,,1120515.0,土地1建物1車位0,四層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,122.24,3.0,2.0,2.0,有,無,8800000.0,71990.0,,0.0,0.0,,RPPNMLOLNHIGFAM48CB,知寓,A棟4號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮大同一街,27.52,住,,,1120524.0,土地2建物1車位1,八層,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.25,3.0,2.0,2.0,有,無,10850000.0,78446.0,坡道平面,25.96,1100000.0,,RPPNMLQLNHIGFCM88CB,?園大樓,1棟8C號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,埔里鎮,房地(土地+建物),南投縣埔里鎮虎山路,24.66,,鄉村區,乙種建築用地,1120524.0,土地1建物1車位0,四層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,93.21,2.0,2.0,1.0,有,無,5358000.0,57483.0,,0.0,0.0,,RPPNMLQLNHIGFCM98DB,天嵐與樹,同一棟4A號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南投市,房地(土地+建物)+車位,南投縣南投市文化路707巷,37.89,住,,,1120516.0,土地6建物1車位1,四層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,143.98,3.0,2.0,2.0,有,無,9340000.0,71832.0,坡道平面,30.66,1200000.0,,RPQNMLKMNHIGFAM28CB,英倫天琴,D2棟4F號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮加老東路,30.29,,鄉村區,乙種建築用地,1120529.0,土地1建物1車位1,六層,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.23,3.0,2.0,2.0,有,無,9030000.0,76666.0,坡道平面,52.49,1000000.0,,RPPNMLLMNHIGFBM38CB,幸福時光,A棟6號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹山鎮,房地(土地+建物)+車位,南投縣竹山鎮大禮路,43.19,住,,,1120530.0,土地1建物1車位1,八層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.74,3.0,2.0,2.0,有,無,8650000.0,92920.0,坡道平面,29.55,920000.0,,RPPNMLMJOHIGFDM48CB,竹山恆美,B棟8B1號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹山鎮,房地(土地+建物),南投縣竹山鎮大禮路,43.81,住,,,1120529.0,土地1建物1車位0,四層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,114.42,3.0,2.0,2.0,有,無,6920000.0,60479.0,,0.0,0.0,,RPQNMLMJOHIGFDM58CB,竹山恆美,B棟4A3號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹山鎮,房地(土地+建物)+車位,南投縣竹山鎮大禮路,43.19,住,,,1120530.0,土地1建物1車位1,八層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.74,3.0,2.0,2.0,有,無,8650000.0,92920.0,坡道平面,29.55,920000.0,,RPRNMLMJOHIGFDM68CB,竹山恆美,B棟8B3號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南投市,房地(土地+建物),南投縣南投市光明南路,127.13,住,,,1120520.0,土地2建物1車位0,全,4.0,透天厝,住家用,鋼筋混凝土造,,202.89,4.0,2.0,5.0,有,無,17450000.0,86007.0,,0.0,0.0,,RPPNMLPJOHIGFAM48CB,三銳世紀,B棟9號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南投市,房地(土地+建物),南投縣南投市光明南路,18.41,住,,,1120515.0,土地1建物1車位0,二層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,88.35,3.0,2.0,2.0,有,無,6560000.0,74250.0,,0.0,0.0,,RPRNMLPJOHIGFAM68CB,三銳世紀,G棟3號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南投市,房地(土地+建物),南投縣南投市彰南路三段1161巷,36.9,住,,,1120522.0,土地3建物1車位0,七層,7.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,100.86,2.0,2.0,2.0,有,無,5980000.0,59290.0,,0.0,0.0,,RPPNMLQJOHIGFAM58CB,萬景山河,B棟B5號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南投市,房地(土地+建物),南投縣南投市彰南路三段1161巷,29.98,住,,,1120531.0,土地3建物1車位0,四層,7.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,81.9,2.0,2.0,2.0,有,無,4680000.0,57143.0,,0.0,0.0,,RPQNMLQJOHIGFAM68CB,萬景山河,B棟B2號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮草溪路,19.65,,鄉村區,乙種建築用地,1120512.0,土地1建物1車位1,六層,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.7,2.0,1.0,1.0,有,無,7270000.0,78411.0,坡道平面,36.65,1150000.0,,RPPNMLQJOHIGFBM78DB,嘉冠青漾,D棟6號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮大同一街,27.52,住,,,1120606.0,土地2建物1車位1,六層,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.25,3.0,2.0,2.0,有,無,11210000.0,80135.0,坡道平面,25.96,1250000.0,,RPPNMLRJOHIGFCM88CB,?園大樓,1棟6C號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,草屯鎮,房地(土地+建物),南投縣草屯鎮加老東路,17.22,,鄉村區,乙種建築用地,1120603.0,土地1建物1車位0,三層,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,104.74,3.0,2.0,2.0,有,無,7850000.0,74947.0,,0.0,0.0,,RPPNMLRJOHIGFBM78CB,幸福時光,A棟3號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮加老東路,19.06,,鄉村區,乙種建築用地,1120603.0,土地1建物1車位1,九層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,103.2,2.0,2.0,2.0,有,無,6940000.0,79903.0,坡道機械,24.48,650000.0,,RPRNMLRJOHIGFBM98CB,幸福時光,F棟9號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,草屯鎮,房地(土地+建物),南投縣草屯鎮東山路仁德巷,88.79,住,,,1120524.0,土地1建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,189.0,4.0,2.0,33.0,有,無,13650000.0,72222.0,,0.0,0.0,,RPPNMLSJOHIGFBM88CB,富御天閤,C棟0號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮和平東路,16.48,住,,,1120520.0,土地1建物1車位1,八層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,106.95,2.0,2.0,1.0,有,無,8500000.0,90699.0,坡道平面,29.22,1450000.0,,RPPNMLSJOHIGFCM98CB,翔禾之森,H棟8號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮和平東路,16.48,住,,,1120525.0,土地1建物1車位1,五層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,106.95,2.0,2.0,1.0,有,無,8300000.0,86196.0,坡道平面,29.22,1600000.0,交易總價含下列非屬預售屋價格之費用:交屋時贈送電器櫃、烤箱壹台，依樣品陳列費:0元,RPQNMLSJOHIGFCM09CB,翔禾之森,E棟5號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮和平東路,16.48,住,,,1120525.0,土地1建物1車位1,六層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,106.95,2.0,2.0,1.0,有,無,8400000.0,87482.0,坡道平面,29.22,1600000.0,交易總價含下列非屬預售屋價格之費用:交屋時贈送電器櫃、烤箱壹台，依樣品陳列費:0元,RPRNMLSJOHIGFCM56CB,翔禾之森,E棟6號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
